device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0546 | bsr=0.000 | agg=0.47s | det_auroc=0.797 | tpr@5=0.00
round  30 | acc=0.7674 | bsr=0.143 | agg=0.45s | det_auroc=0.312 | tpr@5=0.00
round  31 | acc=0.7682 | bsr=0.142 | agg=0.42s | det_auroc=0.438 | tpr@5=0.00
round  32 | acc=0.7725 | bsr=0.146 | agg=0.48s | det_auroc=0.219 | tpr@5=0.00
round  33 | acc=0.7738 | bsr=0.155 | agg=0.42s | det_auroc=0.328 | tpr@5=0.00
round  34 | acc=0.7750 | bsr=0.158 | agg=0.40s | det_auroc=0.312 | tpr@5=0.00
round  35 | acc=0.7776 | bsr=0.166 | agg=0.47s | det_auroc=0.328 | tpr@5=0.00
round  36 | acc=0.7801 | bsr=0.172 | agg=0.42s | det_auroc=0.297 | tpr@5=0.00
round  37 | acc=0.7808 | bsr=0.180 | agg=0.44s | det_auroc=0.172 | tpr@5=0.00
round  38 | acc=0.7822 | bsr=0.185 | agg=0.41s | det_auroc=0.297 | tpr@5=0.00
round  39 | acc=0.7841 | bsr=0.186 | agg=0.43s | det_auroc=0.219 | tpr@5=0.00
round  40 | acc=0.7859 | bsr=0.192 | agg=0.45s | det_auroc=0.234 | tpr@5=0.00
round  41 | acc=0.7865 | bsr=0.199 | agg=0.50s | det_auroc=0.328 | tpr@5=0.00
round  42 | acc=0.7884 | bsr=0.206 | agg=0.45s | det_auroc=0.312 | tpr@5=0.00
round  43 | acc=0.7908 | bsr=0.221 | agg=0.41s | det_auroc=0.047 | tpr@5=0.00
round  44 | acc=0.7932 | bsr=0.232 | agg=0.42s | det_auroc=0.219 | tpr@5=0.00
round  45 | acc=0.7940 | bsr=0.234 | agg=0.41s | det_auroc=0.109 | tpr@5=0.00
round  46 | acc=0.7953 | bsr=0.244 | agg=0.42s | det_auroc=0.156 | tpr@5=0.00
round  47 | acc=0.7967 | bsr=0.251 | agg=0.42s | det_auroc=0.109 | tpr@5=0.00
round  48 | acc=0.7977 | bsr=0.264 | agg=0.41s | det_auroc=0.219 | tpr@5=0.00
round  49 | acc=0.7988 | bsr=0.274 | agg=0.43s | det_auroc=0.234 | tpr@5=0.00
round  50 | acc=0.8002 | bsr=0.284 | agg=0.42s | det_auroc=0.188 | tpr@5=0.00
round  51 | acc=0.8010 | bsr=0.291 | agg=0.49s | det_auroc=0.188 | tpr@5=0.00
round  52 | acc=0.8030 | bsr=0.300 | agg=0.39s | det_auroc=0.328 | tpr@5=0.00
round  53 | acc=0.8037 | bsr=0.313 | agg=0.40s | det_auroc=0.312 | tpr@5=0.00
round  54 | acc=0.8043 | bsr=0.323 | agg=0.40s | det_auroc=0.219 | tpr@5=0.00
round  55 | acc=0.8058 | bsr=0.332 | agg=0.50s | det_auroc=0.344 | tpr@5=0.00
round  56 | acc=0.8066 | bsr=0.347 | agg=0.41s | det_auroc=0.281 | tpr@5=0.00
round  57 | acc=0.8086 | bsr=0.357 | agg=0.39s | det_auroc=0.312 | tpr@5=0.00
round  58 | acc=0.8100 | bsr=0.365 | agg=0.42s | det_auroc=0.297 | tpr@5=0.00
round  59 | acc=0.8095 | bsr=0.379 | agg=0.40s | det_auroc=0.266 | tpr@5=0.00
round  60 | acc=0.8108 | bsr=0.391 | agg=0.42s | det_auroc=0.344 | tpr@5=0.00
