device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=adaptive_ecf
round   1 | acc=0.0670 | bsr=0.000 | agg=0.05s | det_auroc=0.953 | tpr@5=0.25
round   2 | acc=0.1156 | bsr=0.000 | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3571 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4475 | bsr=0.099 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   5 | acc=0.5512 | bsr=0.113 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   6 | acc=0.6540 | bsr=0.082 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6754 | bsr=0.075 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6733 | bsr=0.062 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6745 | bsr=0.056 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6855 | bsr=0.050 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6946 | bsr=0.044 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  12 | acc=0.7029 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7134 | bsr=0.037 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7262 | bsr=0.036 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  15 | acc=0.7282 | bsr=0.037 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7320 | bsr=0.037 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  17 | acc=0.7360 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7407 | bsr=0.034 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  19 | acc=0.7426 | bsr=0.035 | agg=0.04s | det_auroc=0.922 | tpr@5=0.50
round  20 | acc=0.7446 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7473 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  22 | acc=0.7500 | bsr=0.033 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  23 | acc=0.7497 | bsr=0.034 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  24 | acc=0.7540 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  25 | acc=0.7558 | bsr=0.034 | agg=0.04s | det_auroc=0.867 | tpr@5=0.00
round  26 | acc=0.7580 | bsr=0.033 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  27 | acc=0.7525 | bsr=0.035 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  28 | acc=0.7600 | bsr=0.034 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  29 | acc=0.7590 | bsr=0.033 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  30 | acc=0.7601 | bsr=0.032 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  31 | acc=0.7670 | bsr=0.033 | agg=0.04s | det_auroc=0.852 | tpr@5=0.00
round  32 | acc=0.7695 | bsr=0.034 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  33 | acc=0.7691 | bsr=0.032 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7700 | bsr=0.033 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  35 | acc=0.7729 | bsr=0.030 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  36 | acc=0.7732 | bsr=0.036 | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  37 | acc=0.7795 | bsr=0.035 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  38 | acc=0.7754 | bsr=0.033 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  39 | acc=0.7758 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  40 | acc=0.7760 | bsr=0.034 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  41 | acc=0.7790 | bsr=0.031 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  42 | acc=0.7849 | bsr=0.033 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  43 | acc=0.7864 | bsr=0.031 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  44 | acc=0.7808 | bsr=0.032 | agg=0.04s | det_auroc=0.852 | tpr@5=0.00
round  45 | acc=0.7862 | bsr=0.032 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  46 | acc=0.7776 | bsr=0.036 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  47 | acc=0.7861 | bsr=0.032 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  48 | acc=0.7881 | bsr=0.037 | agg=0.04s | det_auroc=0.859 | tpr@5=0.00
round  49 | acc=0.7895 | bsr=0.037 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  50 | acc=0.7896 | bsr=0.037 | agg=0.04s | det_auroc=0.945 | tpr@5=0.00
round  51 | acc=0.7901 | bsr=0.038 | agg=0.04s | det_auroc=0.734 | tpr@5=0.00
round  52 | acc=0.7930 | bsr=0.037 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7955 | bsr=0.033 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  54 | acc=0.7960 | bsr=0.035 | agg=0.04s | det_auroc=0.750 | tpr@5=0.00
round  55 | acc=0.7959 | bsr=0.039 | agg=0.04s | det_auroc=0.805 | tpr@5=0.00
round  56 | acc=0.7961 | bsr=0.035 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7963 | bsr=0.038 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  58 | acc=0.7995 | bsr=0.041 | agg=0.04s | det_auroc=0.773 | tpr@5=0.00
round  59 | acc=0.7989 | bsr=0.037 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  60 | acc=0.7953 | bsr=0.038 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
