device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.0562 | bsr=nan | agg=0.19s | det_auroc=0.672 | tpr@5=0.00
round   2 | acc=0.1080 | bsr=nan | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round   3 | acc=0.3570 | bsr=nan | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round   4 | acc=0.4702 | bsr=nan | agg=0.13s | det_auroc=0.672 | tpr@5=0.00
round   5 | acc=0.6154 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round   6 | acc=0.6889 | bsr=nan | agg=0.14s | det_auroc=0.578 | tpr@5=0.00
round   7 | acc=0.7090 | bsr=nan | agg=0.13s | det_auroc=0.625 | tpr@5=0.00
round   8 | acc=0.7124 | bsr=nan | agg=0.13s | det_auroc=0.625 | tpr@5=0.00
round   9 | acc=0.7133 | bsr=nan | agg=0.14s | det_auroc=0.609 | tpr@5=0.00
round  10 | acc=0.7176 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.00
round  11 | acc=0.7229 | bsr=nan | agg=0.16s | det_auroc=0.531 | tpr@5=0.00
round  12 | acc=0.7269 | bsr=nan | agg=0.14s | det_auroc=0.578 | tpr@5=0.25
round  13 | acc=0.7322 | bsr=nan | agg=0.15s | det_auroc=0.656 | tpr@5=0.00
round  14 | acc=0.7354 | bsr=nan | agg=0.14s | det_auroc=0.578 | tpr@5=0.00
round  15 | acc=0.7378 | bsr=nan | agg=0.13s | det_auroc=0.531 | tpr@5=0.00
round  16 | acc=0.7423 | bsr=nan | agg=0.12s | det_auroc=0.531 | tpr@5=0.25
round  17 | acc=0.7472 | bsr=nan | agg=0.14s | det_auroc=0.641 | tpr@5=0.00
round  18 | acc=0.7501 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.00
round  19 | acc=0.7536 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  20 | acc=0.7569 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  21 | acc=0.7595 | bsr=nan | agg=0.13s | det_auroc=0.625 | tpr@5=0.00
round  22 | acc=0.7597 | bsr=nan | agg=0.13s | det_auroc=0.594 | tpr@5=0.00
round  23 | acc=0.7636 | bsr=nan | agg=0.14s | det_auroc=0.531 | tpr@5=0.00
round  24 | acc=0.7644 | bsr=nan | agg=0.14s | det_auroc=0.609 | tpr@5=0.00
round  25 | acc=0.7653 | bsr=nan | agg=0.13s | det_auroc=0.594 | tpr@5=0.00
round  26 | acc=0.7676 | bsr=nan | agg=0.14s | det_auroc=0.641 | tpr@5=0.00
round  27 | acc=0.7712 | bsr=nan | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round  28 | acc=0.7746 | bsr=nan | agg=0.13s | det_auroc=0.578 | tpr@5=0.00
round  29 | acc=0.7753 | bsr=nan | agg=0.13s | det_auroc=0.703 | tpr@5=0.00
round  30 | acc=0.7765 | bsr=nan | agg=0.14s | det_auroc=0.516 | tpr@5=0.00
round  31 | acc=0.7786 | bsr=nan | agg=0.14s | det_auroc=0.500 | tpr@5=0.00
round  32 | acc=0.7800 | bsr=nan | agg=0.13s | det_auroc=0.656 | tpr@5=0.00
round  33 | acc=0.7827 | bsr=nan | agg=0.13s | det_auroc=0.547 | tpr@5=0.00
round  34 | acc=0.7843 | bsr=nan | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round  35 | acc=0.7854 | bsr=nan | agg=0.14s | det_auroc=0.469 | tpr@5=0.00
round  36 | acc=0.7875 | bsr=nan | agg=0.13s | det_auroc=0.547 | tpr@5=0.00
round  37 | acc=0.7878 | bsr=nan | agg=0.14s | det_auroc=0.625 | tpr@5=0.00
round  38 | acc=0.7888 | bsr=nan | agg=0.13s | det_auroc=0.578 | tpr@5=0.00
round  39 | acc=0.7903 | bsr=nan | agg=0.15s | det_auroc=0.672 | tpr@5=0.00
round  40 | acc=0.7916 | bsr=nan | agg=0.15s | det_auroc=0.562 | tpr@5=0.00
round  41 | acc=0.7924 | bsr=nan | agg=0.14s | det_auroc=0.641 | tpr@5=0.00
round  42 | acc=0.7924 | bsr=nan | agg=0.14s | det_auroc=0.438 | tpr@5=0.00
round  43 | acc=0.7961 | bsr=nan | agg=0.13s | det_auroc=0.438 | tpr@5=0.00
round  44 | acc=0.7964 | bsr=nan | agg=0.13s | det_auroc=0.609 | tpr@5=0.00
round  45 | acc=0.7994 | bsr=nan | agg=0.16s | det_auroc=0.438 | tpr@5=0.00
round  46 | acc=0.8016 | bsr=nan | agg=0.13s | det_auroc=0.594 | tpr@5=0.00
round  47 | acc=0.8035 | bsr=nan | agg=0.12s | det_auroc=0.531 | tpr@5=0.00
round  48 | acc=0.8056 | bsr=nan | agg=0.14s | det_auroc=0.469 | tpr@5=0.00
round  49 | acc=0.8056 | bsr=nan | agg=0.14s | det_auroc=0.703 | tpr@5=0.00
round  50 | acc=0.8076 | bsr=nan | agg=0.13s | det_auroc=0.484 | tpr@5=0.00
round  51 | acc=0.8095 | bsr=nan | agg=0.15s | det_auroc=0.406 | tpr@5=0.00
round  52 | acc=0.8097 | bsr=nan | agg=0.14s | det_auroc=0.531 | tpr@5=0.00
round  53 | acc=0.8109 | bsr=nan | agg=0.13s | det_auroc=0.531 | tpr@5=0.00
round  54 | acc=0.8121 | bsr=nan | agg=0.12s | det_auroc=0.594 | tpr@5=0.00
round  55 | acc=0.8135 | bsr=nan | agg=0.13s | det_auroc=0.375 | tpr@5=0.00
