device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4487 | bsr=nan | agg=1.13s | det_auroc=0.609 | tpr@5=0.00
round   2 | acc=0.5641 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.00
round   3 | acc=0.6783 | bsr=nan | agg=1.12s | det_auroc=0.531 | tpr@5=0.00
round   4 | acc=0.7075 | bsr=nan | agg=1.11s | det_auroc=0.625 | tpr@5=0.00
round   5 | acc=0.7414 | bsr=nan | agg=1.11s | det_auroc=0.734 | tpr@5=0.00
round   6 | acc=0.7471 | bsr=nan | agg=1.10s | det_auroc=0.719 | tpr@5=0.00
round   7 | acc=0.7481 | bsr=nan | agg=1.11s | det_auroc=0.734 | tpr@5=0.00
round   8 | acc=0.7735 | bsr=nan | agg=1.10s | det_auroc=0.656 | tpr@5=0.00
round   9 | acc=0.7799 | bsr=nan | agg=1.10s | det_auroc=0.625 | tpr@5=0.00
round  10 | acc=0.7824 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.00
round  11 | acc=0.7938 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.25
round  12 | acc=0.8036 | bsr=nan | agg=1.11s | det_auroc=0.625 | tpr@5=0.25
round  13 | acc=0.8094 | bsr=nan | agg=1.10s | det_auroc=0.766 | tpr@5=0.25
round  14 | acc=0.8113 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.25
round  15 | acc=0.8214 | bsr=nan | agg=1.11s | det_auroc=0.719 | tpr@5=0.00
round  16 | acc=0.8268 | bsr=nan | agg=1.13s | det_auroc=0.734 | tpr@5=0.00
round  17 | acc=0.8273 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.25
round  18 | acc=0.8353 | bsr=nan | agg=1.11s | det_auroc=0.656 | tpr@5=0.25
round  19 | acc=0.8410 | bsr=nan | agg=1.14s | det_auroc=0.703 | tpr@5=0.25
