device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=constrained_backdoor
round   1 | acc=0.0545 | bsr=0.000 | agg=0.49s | det_auroc=0.781 | tpr@5=0.00
round  23 | acc=0.7534 | bsr=0.112 | agg=0.43s | det_auroc=0.250 | tpr@5=0.00
round  24 | acc=0.7580 | bsr=0.115 | agg=0.53s | det_auroc=0.359 | tpr@5=0.00
round  25 | acc=0.7608 | bsr=0.120 | agg=0.46s | det_auroc=0.219 | tpr@5=0.00
round  26 | acc=0.7619 | bsr=0.119 | agg=0.46s | det_auroc=0.281 | tpr@5=0.00
round  27 | acc=0.7641 | bsr=0.127 | agg=0.43s | det_auroc=0.188 | tpr@5=0.00
round  28 | acc=0.7638 | bsr=0.130 | agg=0.42s | det_auroc=0.250 | tpr@5=0.00
round  29 | acc=0.7663 | bsr=0.133 | agg=0.44s | det_auroc=0.219 | tpr@5=0.00
round  30 | acc=0.7677 | bsr=0.145 | agg=0.45s | det_auroc=0.234 | tpr@5=0.00
round  31 | acc=0.7677 | bsr=0.145 | agg=0.47s | det_auroc=0.297 | tpr@5=0.00
round  32 | acc=0.7717 | bsr=0.149 | agg=0.47s | det_auroc=0.094 | tpr@5=0.00
round  33 | acc=0.7731 | bsr=0.156 | agg=0.52s | det_auroc=0.156 | tpr@5=0.00
round  34 | acc=0.7749 | bsr=0.161 | agg=0.50s | det_auroc=0.203 | tpr@5=0.00
round  35 | acc=0.7775 | bsr=0.168 | agg=0.45s | det_auroc=0.281 | tpr@5=0.00
round  36 | acc=0.7793 | bsr=0.174 | agg=0.43s | det_auroc=0.125 | tpr@5=0.00
round  37 | acc=0.7800 | bsr=0.180 | agg=0.40s | det_auroc=0.047 | tpr@5=0.00
round  38 | acc=0.7819 | bsr=0.186 | agg=0.43s | det_auroc=0.219 | tpr@5=0.00
round  39 | acc=0.7841 | bsr=0.188 | agg=0.47s | det_auroc=0.125 | tpr@5=0.00
round  40 | acc=0.7853 | bsr=0.194 | agg=0.43s | det_auroc=0.125 | tpr@5=0.00
round  41 | acc=0.7867 | bsr=0.202 | agg=0.44s | det_auroc=0.234 | tpr@5=0.00
round  42 | acc=0.7881 | bsr=0.209 | agg=0.43s | det_auroc=0.234 | tpr@5=0.00
round  43 | acc=0.7912 | bsr=0.225 | agg=0.45s | det_auroc=0.062 | tpr@5=0.00
round  44 | acc=0.7920 | bsr=0.234 | agg=0.43s | det_auroc=0.141 | tpr@5=0.00
round  45 | acc=0.7940 | bsr=0.237 | agg=0.46s | det_auroc=0.062 | tpr@5=0.00
round  46 | acc=0.7951 | bsr=0.247 | agg=0.45s | det_auroc=0.125 | tpr@5=0.00
round  47 | acc=0.7965 | bsr=0.255 | agg=0.44s | det_auroc=0.078 | tpr@5=0.00
round  48 | acc=0.7974 | bsr=0.266 | agg=0.45s | det_auroc=0.172 | tpr@5=0.00
round  49 | acc=0.7985 | bsr=0.277 | agg=0.43s | det_auroc=0.156 | tpr@5=0.00
round  50 | acc=0.8002 | bsr=0.288 | agg=0.48s | det_auroc=0.062 | tpr@5=0.00
round  51 | acc=0.8014 | bsr=0.295 | agg=0.46s | det_auroc=0.109 | tpr@5=0.00
round  52 | acc=0.8023 | bsr=0.303 | agg=0.44s | det_auroc=0.219 | tpr@5=0.00
round  53 | acc=0.8032 | bsr=0.317 | agg=0.44s | det_auroc=0.234 | tpr@5=0.00
round  54 | acc=0.8038 | bsr=0.327 | agg=0.47s | det_auroc=0.172 | tpr@5=0.00
round  55 | acc=0.8059 | bsr=0.336 | agg=0.49s | det_auroc=0.203 | tpr@5=0.00
round  56 | acc=0.8065 | bsr=0.351 | agg=0.44s | det_auroc=0.250 | tpr@5=0.00
round  57 | acc=0.8086 | bsr=0.362 | agg=0.47s | det_auroc=0.203 | tpr@5=0.00
round  58 | acc=0.8101 | bsr=0.371 | agg=0.43s | det_auroc=0.219 | tpr@5=0.00
round  59 | acc=0.8094 | bsr=0.386 | agg=0.44s | det_auroc=0.188 | tpr@5=0.00
round  60 | acc=0.8109 | bsr=0.396 | agg=0.45s | det_auroc=0.344 | tpr@5=0.00
