round   1 | acc=0.4721 | bsr=nan | agg=1.19s | det_auroc=0.922 | tpr@5=0.50
round   2 | acc=0.6705 | bsr=nan | agg=1.23s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.6932 | bsr=nan | agg=1.18s | det_auroc=0.969 | tpr@5=0.50
round   4 | acc=0.7355 | bsr=nan | agg=1.20s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7138 | bsr=nan | agg=1.15s | det_auroc=0.938 | tpr@5=0.50
round   6 | acc=0.7523 | bsr=nan | agg=1.17s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7567 | bsr=nan | agg=1.15s | det_auroc=0.953 | tpr@5=0.75
round   8 | acc=0.7748 | bsr=nan | agg=1.13s | det_auroc=0.969 | tpr@5=0.50
round   9 | acc=0.7673 | bsr=nan | agg=1.14s | det_auroc=0.906 | tpr@5=0.00
round  10 | acc=0.7839 | bsr=nan | agg=1.15s | det_auroc=0.984 | tpr@5=0.75
round  11 | acc=0.7848 | bsr=nan | agg=1.14s | det_auroc=0.969 | tpr@5=0.50
round  12 | acc=0.7924 | bsr=nan | agg=1.14s | det_auroc=0.922 | tpr@5=0.25
round  13 | acc=0.7940 | bsr=nan | agg=1.14s | det_auroc=0.969 | tpr@5=0.50
round  14 | acc=0.7985 | bsr=nan | agg=1.15s | det_auroc=0.938 | tpr@5=0.00
round  15 | acc=0.8104 | bsr=nan | agg=1.14s | det_auroc=0.938 | tpr@5=0.50
round  16 | acc=0.8000 | bsr=nan | agg=1.14s | det_auroc=0.938 | tpr@5=0.00
round  17 | acc=0.8174 | bsr=nan | agg=1.17s | det_auroc=0.953 | tpr@5=0.50
round  18 | acc=0.8082 | bsr=nan | agg=1.12s | det_auroc=0.906 | tpr@5=0.25
round  19 | acc=0.8134 | bsr=nan | agg=1.12s | det_auroc=0.969 | tpr@5=0.50
round  20 | acc=0.8146 | bsr=nan | agg=1.13s | det_auroc=0.953 | tpr@5=0.25
round  21 | acc=0.8278 | bsr=nan | agg=1.13s | det_auroc=0.969 | tpr@5=0.50
round  22 | acc=0.8256 | bsr=nan | agg=1.14s | det_auroc=0.938 | tpr@5=0.50
round  23 | acc=0.8349 | bsr=nan | agg=1.13s | det_auroc=0.938 | tpr@5=0.25
round  24 | acc=0.8262 | bsr=nan | agg=1.14s | det_auroc=0.891 | tpr@5=0.25
round  25 | acc=0.8361 | bsr=nan | agg=1.14s | det_auroc=0.953 | tpr@5=0.25
round  26 | acc=0.8389 | bsr=nan | agg=1.15s | det_auroc=0.953 | tpr@5=0.50
round  27 | acc=0.8323 | bsr=nan | agg=1.15s | det_auroc=0.938 | tpr@5=0.25
round  28 | acc=0.8431 | bsr=nan | agg=1.12s | det_auroc=0.969 | tpr@5=0.50
round  29 | acc=0.8394 | bsr=nan | agg=1.15s | det_auroc=0.938 | tpr@5=0.25
round  30 | acc=0.8372 | bsr=nan | agg=1.12s | det_auroc=0.953 | tpr@5=0.25
