round   1 | acc=0.0575 | bsr=nan | agg=0.56s | det_auroc=0.062 | tpr@5=0.00
round  21 | acc=0.7352 | bsr=nan | agg=0.45s | det_auroc=0.000 | tpr@5=0.00
round  22 | acc=0.7380 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  23 | acc=0.7375 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  24 | acc=0.7401 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  25 | acc=0.7445 | bsr=nan | agg=0.51s | det_auroc=0.000 | tpr@5=0.00
round  26 | acc=0.7479 | bsr=nan | agg=0.52s | det_auroc=0.000 | tpr@5=0.00
round  27 | acc=0.7477 | bsr=nan | agg=0.56s | det_auroc=0.000 | tpr@5=0.00
round  28 | acc=0.7517 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  29 | acc=0.7546 | bsr=nan | agg=0.46s | det_auroc=0.000 | tpr@5=0.00
round  30 | acc=0.7580 | bsr=nan | agg=0.53s | det_auroc=0.000 | tpr@5=0.00
round  31 | acc=0.7597 | bsr=nan | agg=0.50s | det_auroc=0.000 | tpr@5=0.00
round  32 | acc=0.7605 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  33 | acc=0.7620 | bsr=nan | agg=0.43s | det_auroc=0.000 | tpr@5=0.00
round  34 | acc=0.7635 | bsr=nan | agg=0.46s | det_auroc=0.000 | tpr@5=0.00
round  35 | acc=0.7620 | bsr=nan | agg=0.45s | det_auroc=0.000 | tpr@5=0.00
round  36 | acc=0.7627 | bsr=nan | agg=0.50s | det_auroc=0.000 | tpr@5=0.00
round  37 | acc=0.7628 | bsr=nan | agg=0.56s | det_auroc=0.000 | tpr@5=0.00
round  38 | acc=0.7641 | bsr=nan | agg=0.48s | det_auroc=0.000 | tpr@5=0.00
round  39 | acc=0.7643 | bsr=nan | agg=0.52s | det_auroc=0.000 | tpr@5=0.00
round  40 | acc=0.7651 | bsr=nan | agg=0.46s | det_auroc=0.000 | tpr@5=0.00
round  41 | acc=0.7670 | bsr=nan | agg=0.53s | det_auroc=0.000 | tpr@5=0.00
round  42 | acc=0.7685 | bsr=nan | agg=0.47s | det_auroc=0.000 | tpr@5=0.00
round  43 | acc=0.7708 | bsr=nan | agg=0.56s | det_auroc=0.000 | tpr@5=0.00
round  44 | acc=0.7717 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  45 | acc=0.7750 | bsr=nan | agg=0.48s | det_auroc=0.000 | tpr@5=0.00
round  46 | acc=0.7785 | bsr=nan | agg=0.51s | det_auroc=0.000 | tpr@5=0.00
round  47 | acc=0.7810 | bsr=nan | agg=0.52s | det_auroc=0.000 | tpr@5=0.00
round  48 | acc=0.7825 | bsr=nan | agg=0.49s | det_auroc=0.000 | tpr@5=0.00
round  49 | acc=0.7813 | bsr=nan | agg=0.42s | det_auroc=0.000 | tpr@5=0.00
round  50 | acc=0.7853 | bsr=nan | agg=0.54s | det_auroc=0.000 | tpr@5=0.00
round  51 | acc=0.7869 | bsr=nan | agg=0.57s | det_auroc=0.000 | tpr@5=0.00
round  52 | acc=0.7883 | bsr=nan | agg=0.48s | det_auroc=0.000 | tpr@5=0.00
round  53 | acc=0.7903 | bsr=nan | agg=0.44s | det_auroc=0.000 | tpr@5=0.00
round  54 | acc=0.7899 | bsr=nan | agg=0.56s | det_auroc=0.000 | tpr@5=0.00
round  55 | acc=0.7915 | bsr=nan | agg=0.57s | det_auroc=0.000 | tpr@5=0.00
round  56 | acc=0.7926 | bsr=nan | agg=0.44s | det_auroc=0.000 | tpr@5=0.00
round  57 | acc=0.7926 | bsr=nan | agg=0.52s | det_auroc=0.000 | tpr@5=0.00
round  58 | acc=0.7940 | bsr=nan | agg=0.55s | det_auroc=0.000 | tpr@5=0.00
round  59 | acc=0.7946 | bsr=nan | agg=0.47s | det_auroc=0.000 | tpr@5=0.00
round  60 | acc=0.7969 | bsr=nan | agg=0.56s | det_auroc=0.000 | tpr@5=0.00
