device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0544 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0734 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.1009 | bsr=nan | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.2142 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.4146 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5570 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.5927 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6187 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6390 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6411 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6538 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6570 | bsr=nan | agg=0.44s | det_auroc=0.938 | tpr@5=0.00
round  13 | acc=0.6581 | bsr=nan | agg=0.44s | det_auroc=0.938 | tpr@5=0.00
round  14 | acc=0.6636 | bsr=nan | agg=0.44s | det_auroc=0.938 | tpr@5=0.00
round  15 | acc=0.6644 | bsr=nan | agg=0.44s | det_auroc=0.812 | tpr@5=0.00
round  16 | acc=0.6760 | bsr=nan | agg=0.44s | det_auroc=0.875 | tpr@5=0.00
round  17 | acc=0.6839 | bsr=nan | agg=0.46s | det_auroc=0.750 | tpr@5=0.00
round  18 | acc=0.6872 | bsr=nan | agg=0.51s | det_auroc=0.562 | tpr@5=0.00
round  19 | acc=0.6940 | bsr=nan | agg=0.52s | det_auroc=0.250 | tpr@5=0.00
round  20 | acc=0.6964 | bsr=nan | agg=0.44s | det_auroc=0.375 | tpr@5=0.00
round  21 | acc=0.7023 | bsr=nan | agg=0.43s | det_auroc=0.438 | tpr@5=0.00
round  22 | acc=0.7075 | bsr=nan | agg=0.46s | det_auroc=0.375 | tpr@5=0.00
round  23 | acc=0.7099 | bsr=nan | agg=0.45s | det_auroc=0.500 | tpr@5=0.00
round  24 | acc=0.7134 | bsr=nan | agg=0.44s | det_auroc=0.250 | tpr@5=0.00
round  25 | acc=0.7210 | bsr=nan | agg=0.45s | det_auroc=0.188 | tpr@5=0.00
round  26 | acc=0.7252 | bsr=nan | agg=0.48s | det_auroc=0.438 | tpr@5=0.00
round  27 | acc=0.7273 | bsr=nan | agg=0.44s | det_auroc=0.312 | tpr@5=0.00
round  28 | acc=0.7281 | bsr=nan | agg=0.43s | det_auroc=0.312 | tpr@5=0.00
round  29 | acc=0.7308 | bsr=nan | agg=0.47s | det_auroc=0.562 | tpr@5=0.00
round  30 | acc=0.7344 | bsr=nan | agg=0.44s | det_auroc=0.312 | tpr@5=0.00
round  31 | acc=0.7364 | bsr=nan | agg=0.44s | det_auroc=0.438 | tpr@5=0.00
