round   1 | acc=0.3731 | bsr=nan | agg=1.13s | det_auroc=0.750 | tpr@5=0.00
round   2 | acc=0.6540 | bsr=nan | agg=1.11s | det_auroc=0.688 | tpr@5=0.00
round   3 | acc=0.6701 | bsr=nan | agg=1.10s | det_auroc=0.750 | tpr@5=0.00
round   4 | acc=0.7209 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round   5 | acc=0.7380 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round   6 | acc=0.7379 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round   7 | acc=0.7614 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round   8 | acc=0.7719 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round   9 | acc=0.7774 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  10 | acc=0.7876 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  11 | acc=0.7895 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  12 | acc=0.8036 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  13 | acc=0.8062 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  14 | acc=0.8077 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  15 | acc=0.8201 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  16 | acc=0.8213 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  17 | acc=0.8299 | bsr=nan | agg=1.10s | det_auroc=0.812 | tpr@5=0.00
round  18 | acc=0.8240 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  19 | acc=0.8357 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  20 | acc=0.8333 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  21 | acc=0.8436 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  22 | acc=0.8447 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  23 | acc=0.8436 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  24 | acc=0.8479 | bsr=nan | agg=1.12s | det_auroc=0.812 | tpr@5=0.00
round  25 | acc=0.8516 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  26 | acc=0.8556 | bsr=nan | agg=1.14s | det_auroc=0.812 | tpr@5=0.00
round  27 | acc=0.8533 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  28 | acc=0.8579 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  29 | acc=0.8587 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  30 | acc=0.8591 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
round  31 | acc=0.8540 | bsr=nan | agg=1.13s | det_auroc=0.812 | tpr@5=0.00
round  32 | acc=0.8617 | bsr=nan | agg=1.11s | det_auroc=0.750 | tpr@5=0.00
round  33 | acc=0.8643 | bsr=nan | agg=1.11s | det_auroc=0.812 | tpr@5=0.00
