round   1 | acc=0.0546 | bsr=0.000 | agg=0.53s | det_auroc=0.797 | tpr@5=0.00
round  44 | acc=0.7910 | bsr=0.245 | agg=0.41s | det_auroc=0.250 | tpr@5=0.00
round  45 | acc=0.7929 | bsr=0.251 | agg=0.47s | det_auroc=0.188 | tpr@5=0.00
round  46 | acc=0.7943 | bsr=0.259 | agg=0.50s | det_auroc=0.172 | tpr@5=0.00
round  47 | acc=0.7955 | bsr=0.266 | agg=0.48s | det_auroc=0.125 | tpr@5=0.00
round  48 | acc=0.7967 | bsr=0.281 | agg=0.50s | det_auroc=0.234 | tpr@5=0.00
round  49 | acc=0.7980 | bsr=0.290 | agg=0.46s | det_auroc=0.250 | tpr@5=0.00
round  50 | acc=0.8000 | bsr=0.302 | agg=0.49s | det_auroc=0.203 | tpr@5=0.00
round  51 | acc=0.8003 | bsr=0.308 | agg=0.49s | det_auroc=0.234 | tpr@5=0.00
round  52 | acc=0.8013 | bsr=0.317 | agg=0.49s | det_auroc=0.359 | tpr@5=0.00
round  53 | acc=0.8022 | bsr=0.330 | agg=0.51s | det_auroc=0.344 | tpr@5=0.00
round  54 | acc=0.8030 | bsr=0.341 | agg=0.45s | det_auroc=0.266 | tpr@5=0.00
round  55 | acc=0.8051 | bsr=0.353 | agg=0.50s | det_auroc=0.375 | tpr@5=0.00
round  56 | acc=0.8058 | bsr=0.366 | agg=0.49s | det_auroc=0.312 | tpr@5=0.00
round  57 | acc=0.8077 | bsr=0.377 | agg=0.46s | det_auroc=0.266 | tpr@5=0.00
round  58 | acc=0.8084 | bsr=0.386 | agg=0.46s | det_auroc=0.266 | tpr@5=0.00
round  59 | acc=0.8085 | bsr=0.399 | agg=0.45s | det_auroc=0.328 | tpr@5=0.00
round  60 | acc=0.8100 | bsr=0.413 | agg=0.50s | det_auroc=0.344 | tpr@5=0.00
