round   1 | acc=0.0627 | bsr=nan | agg=0.19s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7191 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  35 | acc=0.7195 | bsr=nan | agg=0.13s | det_auroc=0.656 | tpr@5=0.00
round  36 | acc=0.7182 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round  37 | acc=0.7189 | bsr=nan | agg=0.13s | det_auroc=0.906 | tpr@5=0.00
round  38 | acc=0.7220 | bsr=nan | agg=0.14s | det_auroc=0.797 | tpr@5=0.00
round  39 | acc=0.7236 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.25
round  40 | acc=0.7259 | bsr=nan | agg=0.14s | det_auroc=0.844 | tpr@5=0.50
round  41 | acc=0.7270 | bsr=nan | agg=0.14s | det_auroc=0.844 | tpr@5=0.50
round  42 | acc=0.7293 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.50
round  43 | acc=0.7297 | bsr=nan | agg=0.14s | det_auroc=0.891 | tpr@5=0.25
round  44 | acc=0.7297 | bsr=nan | agg=0.13s | det_auroc=0.891 | tpr@5=0.25
round  45 | acc=0.7320 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.25
round  46 | acc=0.7353 | bsr=nan | agg=0.12s | det_auroc=0.797 | tpr@5=0.25
round  47 | acc=0.7373 | bsr=nan | agg=0.14s | det_auroc=0.859 | tpr@5=0.25
round  48 | acc=0.7392 | bsr=nan | agg=0.14s | det_auroc=0.891 | tpr@5=0.50
round  49 | acc=0.7407 | bsr=nan | agg=0.14s | det_auroc=0.891 | tpr@5=0.25
round  50 | acc=0.7438 | bsr=nan | agg=0.12s | det_auroc=0.859 | tpr@5=0.25
round  51 | acc=0.7461 | bsr=nan | agg=0.12s | det_auroc=0.844 | tpr@5=0.25
round  52 | acc=0.7481 | bsr=nan | agg=0.14s | det_auroc=0.859 | tpr@5=0.25
round  53 | acc=0.7530 | bsr=nan | agg=0.13s | det_auroc=0.859 | tpr@5=0.00
round  54 | acc=0.7526 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  55 | acc=0.7540 | bsr=nan | agg=0.12s | det_auroc=0.781 | tpr@5=0.00
round  56 | acc=0.7551 | bsr=nan | agg=0.13s | det_auroc=0.875 | tpr@5=0.00
round  57 | acc=0.7565 | bsr=nan | agg=0.16s | det_auroc=0.859 | tpr@5=0.00
round  58 | acc=0.7600 | bsr=nan | agg=0.13s | det_auroc=0.812 | tpr@5=0.00
round  59 | acc=0.7630 | bsr=nan | agg=0.12s | det_auroc=0.875 | tpr@5=0.25
round  60 | acc=0.7675 | bsr=nan | agg=0.12s | det_auroc=0.766 | tpr@5=0.00
