round   1 | acc=0.0696 | bsr=nan | agg=0.58s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0934 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.1712 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4215 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.5184 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5344 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.5434 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6028 | bsr=nan | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6424 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6574 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6824 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6942 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7069 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7143 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7184 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7295 | bsr=nan | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7357 | bsr=nan | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7386 | bsr=nan | agg=0.56s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7437 | bsr=nan | agg=0.59s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.7462 | bsr=nan | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7474 | bsr=nan | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7500 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7494 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7530 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round  25 | acc=0.7604 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round  26 | acc=0.7629 | bsr=nan | agg=0.53s | det_auroc=0.984 | tpr@5=0.75
round  27 | acc=0.7650 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.7665 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7699 | bsr=nan | agg=0.52s | det_auroc=0.984 | tpr@5=0.75
round  30 | acc=0.7726 | bsr=nan | agg=0.51s | det_auroc=0.984 | tpr@5=0.75
round  31 | acc=0.7753 | bsr=nan | agg=0.44s | det_auroc=0.984 | tpr@5=0.75
round  32 | acc=0.7763 | bsr=nan | agg=0.51s | det_auroc=0.984 | tpr@5=0.75
round  33 | acc=0.7793 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7804 | bsr=nan | agg=0.53s | det_auroc=0.984 | tpr@5=0.75
round  35 | acc=0.7805 | bsr=nan | agg=0.53s | det_auroc=0.984 | tpr@5=0.75
round  36 | acc=0.7830 | bsr=nan | agg=0.53s | det_auroc=0.984 | tpr@5=0.75
round  37 | acc=0.7807 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round  38 | acc=0.7833 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round  39 | acc=0.7854 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.7854 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7885 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.7900 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.7912 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7920 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.7943 | bsr=nan | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7962 | bsr=nan | agg=0.52s | det_auroc=0.984 | tpr@5=0.75
round  47 | acc=0.7975 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.7991 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.7989 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8020 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8029 | bsr=nan | agg=0.54s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8031 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8064 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8059 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8069 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8090 | bsr=nan | agg=0.55s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8099 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8117 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8110 | bsr=nan | agg=0.56s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8146 | bsr=nan | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
