round   1 | acc=0.0703 | bsr=nan | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.7841 | bsr=nan | agg=0.05s | det_auroc=0.906 | tpr@5=0.00
round  47 | acc=0.7858 | bsr=nan | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  48 | acc=0.7777 | bsr=nan | agg=0.04s | det_auroc=0.844 | tpr@5=0.00
round  49 | acc=0.7906 | bsr=nan | agg=0.05s | det_auroc=0.875 | tpr@5=0.00
round  50 | acc=0.7900 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  51 | acc=0.7847 | bsr=nan | agg=0.05s | det_auroc=0.969 | tpr@5=0.00
round  52 | acc=0.7956 | bsr=nan | agg=0.04s | det_auroc=0.875 | tpr@5=0.00
round  53 | acc=0.7968 | bsr=nan | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  54 | acc=0.7970 | bsr=nan | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  55 | acc=0.7972 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  56 | acc=0.8009 | bsr=nan | agg=0.04s | det_auroc=0.844 | tpr@5=0.00
round  57 | acc=0.8003 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  58 | acc=0.8015 | bsr=nan | agg=0.05s | det_auroc=0.938 | tpr@5=0.00
round  59 | acc=0.8004 | bsr=nan | agg=0.04s | det_auroc=0.844 | tpr@5=0.00
round  60 | acc=0.7964 | bsr=nan | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
