round   1 | acc=0.0703 | bsr=nan | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.1191 | bsr=nan | agg=0.06s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.2708 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4407 | bsr=nan | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.6024 | bsr=nan | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6605 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.6774 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6843 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6857 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6931 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7024 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.7040 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7194 | bsr=nan | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7143 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7237 | bsr=nan | agg=0.05s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7264 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7369 | bsr=nan | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  18 | acc=0.7388 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7446 | bsr=nan | agg=0.05s | det_auroc=0.984 | tpr@5=0.75
round  20 | acc=0.7446 | bsr=nan | agg=0.05s | det_auroc=0.953 | tpr@5=0.75
round  21 | acc=0.7471 | bsr=nan | agg=0.04s | det_auroc=0.922 | tpr@5=0.75
round  22 | acc=0.7496 | bsr=nan | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  23 | acc=0.7477 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7505 | bsr=nan | agg=0.04s | det_auroc=0.969 | tpr@5=0.75
round  25 | acc=0.7515 | bsr=nan | agg=0.04s | det_auroc=0.859 | tpr@5=0.00
round  26 | acc=0.7519 | bsr=nan | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  27 | acc=0.7567 | bsr=nan | agg=0.05s | det_auroc=0.969 | tpr@5=0.00
round  28 | acc=0.7582 | bsr=nan | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  29 | acc=0.7617 | bsr=nan | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  30 | acc=0.7619 | bsr=nan | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  31 | acc=0.7620 | bsr=nan | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  32 | acc=0.7660 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  33 | acc=0.7701 | bsr=nan | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  34 | acc=0.7713 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.7723 | bsr=nan | agg=0.04s | det_auroc=0.891 | tpr@5=0.50
round  36 | acc=0.7736 | bsr=nan | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  37 | acc=0.7723 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7705 | bsr=nan | agg=0.04s | det_auroc=0.688 | tpr@5=0.00
round  39 | acc=0.7593 | bsr=nan | agg=0.04s | det_auroc=0.703 | tpr@5=0.00
round  40 | acc=0.7700 | bsr=nan | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  41 | acc=0.7708 | bsr=nan | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  42 | acc=0.7745 | bsr=nan | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  43 | acc=0.7800 | bsr=nan | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  44 | acc=0.7837 | bsr=nan | agg=0.04s | det_auroc=0.867 | tpr@5=0.00
round  45 | acc=0.7811 | bsr=nan | agg=0.04s | det_auroc=0.688 | tpr@5=0.00
