round   1 | acc=0.0626 | bsr=nan | agg=0.54s | det_auroc=0.984 | tpr@5=0.75
round   2 | acc=0.0858 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.1058 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.2177 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.4477 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5049 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.5163 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.5073 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.5062 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.5221 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.5642 | bsr=nan | agg=0.49s | det_auroc=0.984 | tpr@5=0.75
round  12 | acc=0.5823 | bsr=nan | agg=0.51s | det_auroc=0.953 | tpr@5=0.25
round  13 | acc=0.6044 | bsr=nan | agg=0.48s | det_auroc=0.969 | tpr@5=0.50
round  14 | acc=0.6159 | bsr=nan | agg=0.47s | det_auroc=0.969 | tpr@5=0.50
round  15 | acc=0.6221 | bsr=nan | agg=0.46s | det_auroc=0.969 | tpr@5=0.50
round  16 | acc=0.6330 | bsr=nan | agg=0.44s | det_auroc=0.969 | tpr@5=0.50
round  17 | acc=0.6401 | bsr=nan | agg=0.46s | det_auroc=0.969 | tpr@5=0.50
round  18 | acc=0.6470 | bsr=nan | agg=0.45s | det_auroc=0.969 | tpr@5=0.50
round  19 | acc=0.6546 | bsr=nan | agg=0.49s | det_auroc=0.969 | tpr@5=0.50
round  20 | acc=0.6601 | bsr=nan | agg=0.46s | det_auroc=0.875 | tpr@5=0.50
round  21 | acc=0.6682 | bsr=nan | agg=0.44s | det_auroc=0.953 | tpr@5=0.50
round  22 | acc=0.6724 | bsr=nan | agg=0.48s | det_auroc=0.859 | tpr@5=0.25
round  23 | acc=0.6756 | bsr=nan | agg=0.46s | det_auroc=0.891 | tpr@5=0.25
round  24 | acc=0.6801 | bsr=nan | agg=0.53s | det_auroc=0.844 | tpr@5=0.25
round  25 | acc=0.6864 | bsr=nan | agg=0.42s | det_auroc=0.844 | tpr@5=0.25
