device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.4981 | bsr=nan | agg=0.42s | det_auroc=0.875 | tpr@5=0.00
round   2 | acc=0.6320 | bsr=nan | agg=0.45s | det_auroc=0.938 | tpr@5=0.25
round   3 | acc=0.6853 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.6997 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7059 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6977 | bsr=nan | agg=0.40s | det_auroc=0.922 | tpr@5=0.25
round   7 | acc=0.7201 | bsr=nan | agg=0.39s | det_auroc=0.938 | tpr@5=0.50
round   8 | acc=0.7622 | bsr=nan | agg=0.46s | det_auroc=0.938 | tpr@5=0.25
round   9 | acc=0.7329 | bsr=nan | agg=0.43s | det_auroc=0.797 | tpr@5=0.00
round  10 | acc=0.7597 | bsr=nan | agg=0.41s | det_auroc=0.844 | tpr@5=0.00
round  11 | acc=0.7427 | bsr=nan | agg=0.40s | det_auroc=0.844 | tpr@5=0.00
round  12 | acc=0.7408 | bsr=nan | agg=0.39s | det_auroc=0.828 | tpr@5=0.00
round  13 | acc=0.7687 | bsr=nan | agg=0.44s | det_auroc=0.891 | tpr@5=0.00
round  14 | acc=0.7577 | bsr=nan | agg=0.40s | det_auroc=0.844 | tpr@5=0.00
round  15 | acc=0.7646 | bsr=nan | agg=0.22s | det_auroc=0.828 | tpr@5=0.00
round  16 | acc=0.7552 | bsr=nan | agg=0.39s | det_auroc=0.812 | tpr@5=0.00
round  17 | acc=0.7523 | bsr=nan | agg=0.40s | det_auroc=0.812 | tpr@5=0.00
round  18 | acc=0.7532 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  19 | acc=0.7543 | bsr=nan | agg=0.38s | det_auroc=0.812 | tpr@5=0.00
round  20 | acc=0.7635 | bsr=nan | agg=0.47s | det_auroc=0.812 | tpr@5=0.00
