device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.4364 | bsr=nan | agg=0.37s | det_auroc=0.875 | tpr@5=0.00
round   2 | acc=0.6683 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.7001 | bsr=nan | agg=0.36s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7359 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7431 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7626 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7724 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7784 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7808 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7916 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7997 | bsr=nan | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8040 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8073 | bsr=nan | agg=0.33s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8089 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8123 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8178 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8303 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8302 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8380 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8353 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8352 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8463 | bsr=nan | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8402 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8531 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8496 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8536 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8532 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8557 | bsr=nan | agg=0.37s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8587 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8612 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8615 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8611 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8628 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8660 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8612 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8665 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8670 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8702 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8701 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8671 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8721 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8722 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8702 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8714 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8776 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8776 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8756 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8778 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8766 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8795 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8753 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8823 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8806 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
