device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.5002 | bsr=0.002 | agg=0.45s | det_auroc=0.828 | tpr@5=0.00
round  31 | acc=0.8635 | bsr=0.026 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8629 | bsr=0.025 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8656 | bsr=0.025 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8672 | bsr=0.027 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8687 | bsr=0.023 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8695 | bsr=0.024 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8679 | bsr=0.027 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8699 | bsr=0.022 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8719 | bsr=0.026 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8716 | bsr=0.024 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8725 | bsr=0.023 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8728 | bsr=0.023 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8754 | bsr=0.025 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8753 | bsr=0.022 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8765 | bsr=0.023 | agg=0.37s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8759 | bsr=0.020 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8780 | bsr=0.026 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8769 | bsr=0.023 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8771 | bsr=0.024 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8819 | bsr=0.021 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8811 | bsr=0.025 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8819 | bsr=0.020 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8840 | bsr=0.024 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8815 | bsr=0.023 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8809 | bsr=0.025 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8803 | bsr=0.021 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8840 | bsr=0.019 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8836 | bsr=0.020 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8821 | bsr=0.018 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8839 | bsr=0.019 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
