device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.4375 | bsr=nan | agg=0.41s | det_auroc=0.891 | tpr@5=0.00
round   2 | acc=0.6433 | bsr=nan | agg=0.40s | det_auroc=0.906 | tpr@5=0.50
round   3 | acc=0.6528 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.6752 | bsr=nan | agg=0.39s | det_auroc=0.984 | tpr@5=0.75
round   5 | acc=0.6780 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6962 | bsr=nan | agg=0.41s | det_auroc=0.984 | tpr@5=0.75
round   7 | acc=0.7111 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7216 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7192 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7291 | bsr=nan | agg=0.40s | det_auroc=0.984 | tpr@5=0.75
round  11 | acc=0.7428 | bsr=nan | agg=0.40s | det_auroc=0.938 | tpr@5=0.75
round  12 | acc=0.7421 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7516 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7617 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7637 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7582 | bsr=nan | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7645 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7696 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7802 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.7801 | bsr=nan | agg=0.40s | det_auroc=0.938 | tpr@5=0.25
round  21 | acc=0.7769 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.7826 | bsr=nan | agg=0.35s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.7729 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.7863 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.7948 | bsr=nan | agg=0.39s | det_auroc=0.969 | tpr@5=0.50
round  26 | acc=0.7966 | bsr=nan | agg=0.40s | det_auroc=0.844 | tpr@5=0.50
round  27 | acc=0.7954 | bsr=nan | agg=0.40s | det_auroc=0.906 | tpr@5=0.50
round  28 | acc=0.7957 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7985 | bsr=nan | agg=0.40s | det_auroc=0.984 | tpr@5=0.75
round  30 | acc=0.8034 | bsr=nan | agg=0.41s | det_auroc=0.938 | tpr@5=0.75
round  31 | acc=0.8042 | bsr=nan | agg=0.29s | det_auroc=0.828 | tpr@5=0.25
round  32 | acc=0.8052 | bsr=nan | agg=0.37s | det_auroc=0.969 | tpr@5=0.75
round  33 | acc=0.8114 | bsr=nan | agg=0.39s | det_auroc=0.938 | tpr@5=0.25
round  34 | acc=0.8160 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
