device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.5009 | bsr=nan | agg=0.43s | det_auroc=0.875 | tpr@5=0.00
round  30 | acc=0.8602 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8592 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8604 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8643 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8629 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8656 | bsr=nan | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8676 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8667 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8697 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8695 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8705 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8711 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8711 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8690 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8730 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8770 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8757 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8758 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8787 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8803 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8769 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8807 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8790 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8815 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8821 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8828 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8826 | bsr=nan | agg=0.37s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8831 | bsr=nan | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8834 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8835 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8833 | bsr=nan | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
