device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=label_flip
round   1 | acc=0.4360 | bsr=nan | agg=0.49s | det_auroc=0.875 | tpr@5=0.00
round   2 | acc=0.6681 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.7056 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7378 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7416 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7619 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7714 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7782 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7825 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7911 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7984 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8006 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8071 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8082 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8125 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8166 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8293 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8303 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8371 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8349 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8361 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8451 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8386 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8533 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8493 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8533 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8527 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8564 | bsr=nan | agg=0.53s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8589 | bsr=nan | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8610 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8612 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8616 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8633 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8660 | bsr=nan | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8620 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8670 | bsr=nan | agg=0.50s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8667 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8695 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8699 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8685 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8722 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8710 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8696 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8708 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8767 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8762 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8758 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8768 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8760 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8789 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8760 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8830 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8809 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8792 | bsr=nan | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8833 | bsr=nan | agg=0.46s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8832 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8825 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8832 | bsr=nan | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8820 | bsr=nan | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8839 | bsr=nan | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
