device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.4991 | bsr=nan | agg=0.42s | det_auroc=0.859 | tpr@5=0.00
round   2 | acc=0.6419 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.7068 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7194 | bsr=nan | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7429 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7544 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7691 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7879 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7701 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7973 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7956 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8096 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8146 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8096 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8250 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8169 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8331 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8297 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8312 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8364 | bsr=nan | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8480 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8411 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8505 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8472 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8485 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8532 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8568 | bsr=nan | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8592 | bsr=nan | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8604 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8610 | bsr=nan | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8600 | bsr=nan | agg=0.34s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8599 | bsr=nan | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
