device=cuda dataset=imdb(real) clients=20 malicious=4 defense=multi_krum attack=lie
round   1 | acc=0.5000 | bsr=nan | agg=3.43s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.5000 | bsr=nan | agg=3.33s | det_auroc=0.812 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=3.33s | det_auroc=0.812 | tpr@5=0.00
round   4 | acc=0.5000 | bsr=nan | agg=3.33s | det_auroc=0.812 | tpr@5=0.00
round   5 | acc=0.5000 | bsr=nan | agg=3.34s | det_auroc=0.812 | tpr@5=0.00
round   6 | acc=0.5000 | bsr=nan | agg=3.40s | det_auroc=0.812 | tpr@5=0.00
round   7 | acc=0.5000 | bsr=nan | agg=3.32s | det_auroc=0.812 | tpr@5=0.00
round   8 | acc=0.5000 | bsr=nan | agg=3.33s | det_auroc=0.812 | tpr@5=0.00
round   9 | acc=0.5048 | bsr=nan | agg=3.32s | det_auroc=0.812 | tpr@5=0.00
round  10 | acc=0.5096 | bsr=nan | agg=3.33s | det_auroc=0.812 | tpr@5=0.00
round  11 | acc=0.5305 | bsr=nan | agg=3.34s | det_auroc=0.812 | tpr@5=0.00
round  12 | acc=0.5448 | bsr=nan | agg=3.36s | det_auroc=0.812 | tpr@5=0.00
round  13 | acc=0.5425 | bsr=nan | agg=3.48s | det_auroc=0.812 | tpr@5=0.00
round  14 | acc=0.5829 | bsr=nan | agg=3.44s | det_auroc=0.812 | tpr@5=0.00
round  15 | acc=0.5969 | bsr=nan | agg=3.48s | det_auroc=0.812 | tpr@5=0.00
round  16 | acc=0.5744 | bsr=nan | agg=3.41s | det_auroc=0.812 | tpr@5=0.00
round  17 | acc=0.6006 | bsr=nan | agg=3.40s | det_auroc=0.812 | tpr@5=0.00
round  18 | acc=0.5850 | bsr=nan | agg=3.48s | det_auroc=0.812 | tpr@5=0.00
round  19 | acc=0.5777 | bsr=nan | agg=3.42s | det_auroc=0.812 | tpr@5=0.00
round  20 | acc=0.5582 | bsr=nan | agg=3.39s | det_auroc=0.812 | tpr@5=0.00
