device=cuda dataset=imdb(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.5175 | bsr=nan | agg=0.48s | det_auroc=0.000 | tpr@5=0.00
round   2 | acc=0.5326 | bsr=nan | agg=0.42s | det_auroc=0.000 | tpr@5=0.00
round   3 | acc=0.5463 | bsr=nan | agg=0.44s | det_auroc=0.000 | tpr@5=0.00
round   4 | acc=0.5582 | bsr=nan | agg=0.42s | det_auroc=0.000 | tpr@5=0.00
round   5 | acc=0.5608 | bsr=nan | agg=0.44s | det_auroc=0.000 | tpr@5=0.00
round   6 | acc=0.5656 | bsr=nan | agg=0.46s | det_auroc=0.000 | tpr@5=0.00
round   7 | acc=0.5708 | bsr=nan | agg=0.41s | det_auroc=0.000 | tpr@5=0.00
round   8 | acc=0.5764 | bsr=nan | agg=0.44s | det_auroc=0.000 | tpr@5=0.00
round   9 | acc=0.5823 | bsr=nan | agg=0.40s | det_auroc=0.062 | tpr@5=0.00
round  10 | acc=0.5852 | bsr=nan | agg=0.40s | det_auroc=0.062 | tpr@5=0.00
round  11 | acc=0.5936 | bsr=nan | agg=0.39s | det_auroc=0.062 | tpr@5=0.00
round  12 | acc=0.5988 | bsr=nan | agg=0.38s | det_auroc=0.062 | tpr@5=0.00
round  13 | acc=0.6005 | bsr=nan | agg=0.38s | det_auroc=0.250 | tpr@5=0.00
round  14 | acc=0.6045 | bsr=nan | agg=0.38s | det_auroc=0.125 | tpr@5=0.00
round  15 | acc=0.6067 | bsr=nan | agg=0.42s | det_auroc=0.125 | tpr@5=0.00
round  16 | acc=0.6072 | bsr=nan | agg=0.41s | det_auroc=0.125 | tpr@5=0.00
round  17 | acc=0.6095 | bsr=nan | agg=0.42s | det_auroc=0.125 | tpr@5=0.00
round  18 | acc=0.6111 | bsr=nan | agg=0.43s | det_auroc=0.250 | tpr@5=0.00
round  19 | acc=0.6115 | bsr=nan | agg=0.40s | det_auroc=0.125 | tpr@5=0.00
round  20 | acc=0.6091 | bsr=nan | agg=0.43s | det_auroc=0.250 | tpr@5=0.00
