device=cuda dataset=imdb(real) clients=20 malicious=4 defense=fltrust attack=lie
round   1 | acc=0.5000 | bsr=nan | agg=0.16s | det_auroc=0.438 | tpr@5=0.00
round   2 | acc=0.5001 | bsr=nan | agg=0.19s | det_auroc=0.688 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=0.13s | det_auroc=0.562 | tpr@5=0.00
round   4 | acc=0.5000 | bsr=nan | agg=0.13s | det_auroc=0.562 | tpr@5=0.00
round   5 | acc=0.5008 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round   6 | acc=0.5032 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round   7 | acc=0.5000 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round   8 | acc=0.5014 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round   9 | acc=0.5000 | bsr=nan | agg=0.13s | det_auroc=0.562 | tpr@5=0.00
round  10 | acc=0.5191 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  11 | acc=0.5025 | bsr=nan | agg=0.13s | det_auroc=0.562 | tpr@5=0.00
round  12 | acc=0.5033 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  13 | acc=0.5417 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  14 | acc=0.5037 | bsr=nan | agg=0.14s | det_auroc=0.781 | tpr@5=0.00
round  15 | acc=0.5537 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  16 | acc=0.5134 | bsr=nan | agg=0.13s | det_auroc=0.781 | tpr@5=0.00
round  17 | acc=0.5728 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  18 | acc=0.5119 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round  19 | acc=0.5769 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  20 | acc=0.5196 | bsr=nan | agg=0.13s | det_auroc=0.781 | tpr@5=0.00
