device=cuda dataset=imdb(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.5117 | bsr=nan | agg=0.27s | det_auroc=0.172 | tpr@5=0.00
round   2 | acc=0.5214 | bsr=nan | agg=0.20s | det_auroc=0.094 | tpr@5=0.00
round   3 | acc=0.5260 | bsr=nan | agg=0.22s | det_auroc=0.156 | tpr@5=0.00
round   4 | acc=0.5290 | bsr=nan | agg=0.21s | det_auroc=0.125 | tpr@5=0.00
round   5 | acc=0.5288 | bsr=nan | agg=0.23s | det_auroc=0.141 | tpr@5=0.00
round   6 | acc=0.5235 | bsr=nan | agg=0.21s | det_auroc=0.219 | tpr@5=0.00
round   7 | acc=0.5255 | bsr=nan | agg=0.21s | det_auroc=0.172 | tpr@5=0.00
round   8 | acc=0.5210 | bsr=nan | agg=0.23s | det_auroc=0.188 | tpr@5=0.00
round   9 | acc=0.5180 | bsr=nan | agg=0.20s | det_auroc=0.188 | tpr@5=0.00
round  10 | acc=0.5207 | bsr=nan | agg=0.21s | det_auroc=0.812 | tpr@5=0.00
round  11 | acc=0.5210 | bsr=nan | agg=0.25s | det_auroc=0.672 | tpr@5=0.00
round  12 | acc=0.5197 | bsr=nan | agg=0.22s | det_auroc=0.562 | tpr@5=0.25
round  13 | acc=0.5191 | bsr=nan | agg=0.21s | det_auroc=0.438 | tpr@5=0.00
round  14 | acc=0.5173 | bsr=nan | agg=0.22s | det_auroc=0.219 | tpr@5=0.00
round  15 | acc=0.5172 | bsr=nan | agg=0.20s | det_auroc=0.656 | tpr@5=0.00
round  16 | acc=0.5170 | bsr=nan | agg=0.21s | det_auroc=0.547 | tpr@5=0.00
round  17 | acc=0.5157 | bsr=nan | agg=0.21s | det_auroc=0.500 | tpr@5=0.25
round  18 | acc=0.5174 | bsr=nan | agg=0.22s | det_auroc=0.859 | tpr@5=0.00
round  19 | acc=0.5180 | bsr=nan | agg=0.22s | det_auroc=0.656 | tpr@5=0.25
round  20 | acc=0.5202 | bsr=nan | agg=0.23s | det_auroc=0.688 | tpr@5=0.50
round  21 | acc=0.5189 | bsr=nan | agg=0.21s | det_auroc=0.547 | tpr@5=0.00
round  22 | acc=0.5200 | bsr=nan | agg=0.21s | det_auroc=0.703 | tpr@5=0.25
round  23 | acc=0.5204 | bsr=nan | agg=0.21s | det_auroc=0.719 | tpr@5=0.50
round  24 | acc=0.5208 | bsr=nan | agg=0.21s | det_auroc=0.438 | tpr@5=0.25
round  25 | acc=0.5209 | bsr=nan | agg=0.19s | det_auroc=0.344 | tpr@5=0.00
round  26 | acc=0.5229 | bsr=nan | agg=0.22s | det_auroc=0.391 | tpr@5=0.00
round  27 | acc=0.5257 | bsr=nan | agg=0.21s | det_auroc=0.609 | tpr@5=0.25
round  28 | acc=0.5264 | bsr=nan | agg=0.20s | det_auroc=0.328 | tpr@5=0.00
round  29 | acc=0.5245 | bsr=nan | agg=0.21s | det_auroc=0.234 | tpr@5=0.00
round  30 | acc=0.5268 | bsr=nan | agg=0.20s | det_auroc=0.703 | tpr@5=0.00
