device=cuda dataset=imdb(real) clients=20 malicious=4 defense=fltrust attack=min_max
round   1 | acc=0.5001 | bsr=nan | agg=0.12s | det_auroc=0.438 | tpr@5=0.00
round   2 | acc=0.5002 | bsr=nan | agg=0.09s | det_auroc=0.875 | tpr@5=0.00
round   3 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.500 | tpr@5=0.00
round   4 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round   5 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round   6 | acc=0.5001 | bsr=nan | agg=0.08s | det_auroc=0.844 | tpr@5=0.00
round   7 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.438 | tpr@5=0.00
round   8 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round   9 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.750 | tpr@5=0.00
round  10 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.844 | tpr@5=0.00
round  11 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round  12 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round  13 | acc=0.5001 | bsr=nan | agg=0.08s | det_auroc=0.906 | tpr@5=0.00
round  14 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.438 | tpr@5=0.00
round  15 | acc=0.5005 | bsr=nan | agg=0.08s | det_auroc=0.844 | tpr@5=0.00
round  16 | acc=0.5001 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round  17 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round  18 | acc=0.5005 | bsr=nan | agg=0.08s | det_auroc=0.906 | tpr@5=0.00
round  19 | acc=0.5000 | bsr=nan | agg=0.08s | det_auroc=0.500 | tpr@5=0.00
round  20 | acc=0.5009 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round  21 | acc=0.5001 | bsr=nan | agg=0.08s | det_auroc=0.781 | tpr@5=0.00
round  22 | acc=0.5022 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round  23 | acc=0.5052 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round  24 | acc=0.5138 | bsr=nan | agg=0.08s | det_auroc=0.875 | tpr@5=0.00
round  25 | acc=0.5018 | bsr=nan | agg=0.08s | det_auroc=0.500 | tpr@5=0.00
round  26 | acc=0.5174 | bsr=nan | agg=0.08s | det_auroc=0.844 | tpr@5=0.00
round  27 | acc=0.5041 | bsr=nan | agg=0.08s | det_auroc=0.750 | tpr@5=0.00
round  28 | acc=0.5006 | bsr=nan | agg=0.08s | det_auroc=0.750 | tpr@5=0.00
round  29 | acc=0.5179 | bsr=nan | agg=0.08s | det_auroc=0.812 | tpr@5=0.00
round  30 | acc=0.5209 | bsr=nan | agg=0.08s | det_auroc=1.000 | tpr@5=1.00
