device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.4733 | bsr=0.005 | agg=0.14s | det_auroc=0.828 | tpr@5=0.00
round   2 | acc=0.6829 | bsr=0.035 | agg=0.13s | det_auroc=0.938 | tpr@5=0.75
round   3 | acc=0.7078 | bsr=0.080 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7291 | bsr=0.041 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7585 | bsr=0.031 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7632 | bsr=0.038 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7669 | bsr=0.032 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7810 | bsr=0.026 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7961 | bsr=0.033 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7888 | bsr=0.031 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7923 | bsr=0.025 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8148 | bsr=0.040 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8065 | bsr=0.028 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8180 | bsr=0.028 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8188 | bsr=0.023 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8261 | bsr=0.032 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8333 | bsr=0.026 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8352 | bsr=0.026 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8377 | bsr=0.027 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8391 | bsr=0.024 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8449 | bsr=0.023 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8421 | bsr=0.025 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8395 | bsr=0.024 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8548 | bsr=0.025 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8479 | bsr=0.023 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8553 | bsr=0.026 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8550 | bsr=0.022 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8591 | bsr=0.022 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8606 | bsr=0.021 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8603 | bsr=0.021 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8636 | bsr=0.018 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8642 | bsr=0.020 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8629 | bsr=0.020 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8684 | bsr=0.019 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8647 | bsr=0.018 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8663 | bsr=0.022 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8699 | bsr=0.019 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8719 | bsr=0.022 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8685 | bsr=0.019 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8731 | bsr=0.021 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8707 | bsr=0.019 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8758 | bsr=0.020 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8733 | bsr=0.018 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8770 | bsr=0.017 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8736 | bsr=0.017 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8778 | bsr=0.024 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8771 | bsr=0.021 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8819 | bsr=0.016 | agg=0.09s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8798 | bsr=0.018 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8824 | bsr=0.019 | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8824 | bsr=0.017 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8817 | bsr=0.018 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8788 | bsr=0.019 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8824 | bsr=0.017 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8813 | bsr=0.019 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8833 | bsr=0.018 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8837 | bsr=0.019 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8826 | bsr=0.021 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8857 | bsr=0.017 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8858 | bsr=0.016 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
