device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.5002 | bsr=0.002 | agg=0.14s | det_auroc=0.828 | tpr@5=0.00
round   2 | acc=0.6556 | bsr=0.047 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round   3 | acc=0.7157 | bsr=0.069 | agg=0.11s | det_auroc=0.812 | tpr@5=0.25
round   4 | acc=0.7189 | bsr=0.047 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7471 | bsr=0.038 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7662 | bsr=0.035 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7738 | bsr=0.035 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7889 | bsr=0.040 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7876 | bsr=0.028 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7861 | bsr=0.033 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.8012 | bsr=0.031 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8047 | bsr=0.033 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8122 | bsr=0.035 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8137 | bsr=0.036 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8227 | bsr=0.035 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8196 | bsr=0.035 | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8344 | bsr=0.032 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8343 | bsr=0.030 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8386 | bsr=0.028 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8416 | bsr=0.027 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8481 | bsr=0.026 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8421 | bsr=0.027 | agg=0.20s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8492 | bsr=0.022 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8522 | bsr=0.028 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8531 | bsr=0.024 | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8549 | bsr=0.032 | agg=0.10s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8532 | bsr=0.019 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8621 | bsr=0.021 | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8575 | bsr=0.025 | agg=0.33s | det_auroc=1.000 | tpr@5=1.00
