device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.4735 | bsr=0.005 | agg=0.43s | det_auroc=0.828 | tpr@5=0.00
round   2 | acc=0.6818 | bsr=0.035 | agg=0.41s | det_auroc=0.938 | tpr@5=0.75
round   3 | acc=0.7081 | bsr=0.077 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7302 | bsr=0.029 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7377 | bsr=0.043 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7650 | bsr=0.034 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7729 | bsr=0.035 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7767 | bsr=0.027 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7862 | bsr=0.026 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7925 | bsr=0.025 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.8074 | bsr=0.032 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8056 | bsr=0.033 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8111 | bsr=0.026 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8105 | bsr=0.028 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8178 | bsr=0.026 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8226 | bsr=0.022 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8295 | bsr=0.029 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8302 | bsr=0.026 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8400 | bsr=0.028 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8423 | bsr=0.015 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8371 | bsr=0.025 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8494 | bsr=0.027 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8453 | bsr=0.025 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8500 | bsr=0.023 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8541 | bsr=0.023 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8502 | bsr=0.023 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8486 | bsr=0.022 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8579 | bsr=0.018 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8563 | bsr=0.020 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8577 | bsr=0.021 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8614 | bsr=0.017 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8658 | bsr=0.022 | agg=0.47s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8654 | bsr=0.020 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8670 | bsr=0.026 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8666 | bsr=0.020 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8678 | bsr=0.023 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8663 | bsr=0.018 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8697 | bsr=0.020 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8697 | bsr=0.019 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8720 | bsr=0.020 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8719 | bsr=0.022 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8741 | bsr=0.018 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8750 | bsr=0.025 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8760 | bsr=0.017 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8722 | bsr=0.020 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8768 | bsr=0.021 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8753 | bsr=0.021 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8787 | bsr=0.021 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8770 | bsr=0.015 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8798 | bsr=0.017 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8793 | bsr=0.023 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8816 | bsr=0.019 | agg=0.43s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8827 | bsr=0.019 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8827 | bsr=0.021 | agg=0.48s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8830 | bsr=0.013 | agg=0.44s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8808 | bsr=0.017 | agg=0.51s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8827 | bsr=0.018 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8837 | bsr=0.017 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8829 | bsr=0.019 | agg=0.49s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8800 | bsr=0.020 | agg=0.52s | det_auroc=1.000 | tpr@5=1.00
