device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.3539 | bsr=0.868 | agg=0.49s | det_auroc=0.359 | tpr@5=0.00
round  21 | acc=0.8370 | bsr=0.192 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8421 | bsr=0.194 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8412 | bsr=0.205 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8473 | bsr=0.186 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8531 | bsr=0.193 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8475 | bsr=0.184 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8544 | bsr=0.185 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8520 | bsr=0.178 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8554 | bsr=0.180 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8598 | bsr=0.185 | agg=0.42s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8597 | bsr=0.188 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8591 | bsr=0.177 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8612 | bsr=0.171 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8618 | bsr=0.178 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8632 | bsr=0.166 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8650 | bsr=0.161 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8634 | bsr=0.164 | agg=0.45s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8651 | bsr=0.169 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8690 | bsr=0.156 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8689 | bsr=0.160 | agg=0.41s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8713 | bsr=0.163 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8671 | bsr=0.167 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8722 | bsr=0.160 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8735 | bsr=0.150 | agg=0.37s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8736 | bsr=0.170 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8717 | bsr=0.161 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8726 | bsr=0.164 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8744 | bsr=0.166 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8740 | bsr=0.156 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8762 | bsr=0.163 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8767 | bsr=0.155 | agg=0.40s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8771 | bsr=0.161 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8783 | bsr=0.157 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8767 | bsr=0.171 | agg=0.38s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8777 | bsr=0.157 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8816 | bsr=0.158 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8784 | bsr=0.158 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8801 | bsr=0.158 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8820 | bsr=0.158 | agg=0.11s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8789 | bsr=0.158 | agg=0.39s | det_auroc=1.000 | tpr@5=1.00
