device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=rda attack=backdoor
round   1 | acc=0.4518 | bsr=0.484 | agg=0.17s | det_auroc=0.703 | tpr@5=0.25
round   2 | acc=0.6439 | bsr=0.026 | agg=0.11s | det_auroc=0.906 | tpr@5=0.00
round   3 | acc=0.7338 | bsr=0.126 | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round   4 | acc=0.7219 | bsr=0.118 | agg=0.07s | det_auroc=0.859 | tpr@5=0.00
round   5 | acc=0.7601 | bsr=0.226 | agg=0.12s | det_auroc=0.875 | tpr@5=0.00
round   6 | acc=0.7650 | bsr=0.362 | agg=0.17s | det_auroc=0.703 | tpr@5=0.00
round   7 | acc=0.7660 | bsr=0.391 | agg=0.39s | det_auroc=0.875 | tpr@5=0.00
round   8 | acc=0.7899 | bsr=0.535 | agg=0.06s | det_auroc=0.578 | tpr@5=0.25
round   9 | acc=0.7887 | bsr=0.657 | agg=0.08s | det_auroc=0.609 | tpr@5=0.00
round  10 | acc=0.8026 | bsr=0.777 | agg=0.08s | det_auroc=0.609 | tpr@5=0.00
round  11 | acc=0.8112 | bsr=0.793 | agg=0.07s | det_auroc=0.688 | tpr@5=0.00
round  12 | acc=0.8142 | bsr=0.815 | agg=0.11s | det_auroc=0.594 | tpr@5=0.00
round  13 | acc=0.8141 | bsr=0.817 | agg=0.10s | det_auroc=0.688 | tpr@5=0.00
round  14 | acc=0.8228 | bsr=0.815 | agg=0.07s | det_auroc=0.766 | tpr@5=0.00
round  15 | acc=0.8299 | bsr=0.851 | agg=0.07s | det_auroc=0.672 | tpr@5=0.00
round  16 | acc=0.8262 | bsr=0.835 | agg=0.08s | det_auroc=0.750 | tpr@5=0.00
round  17 | acc=0.8411 | bsr=0.850 | agg=0.10s | det_auroc=0.734 | tpr@5=0.25
round  18 | acc=0.8394 | bsr=0.881 | agg=0.19s | det_auroc=0.703 | tpr@5=0.00
round  19 | acc=0.8466 | bsr=0.894 | agg=0.25s | det_auroc=0.734 | tpr@5=0.00
round  20 | acc=0.8432 | bsr=0.895 | agg=0.10s | det_auroc=0.781 | tpr@5=0.00
round  21 | acc=0.8515 | bsr=0.906 | agg=0.14s | det_auroc=0.734 | tpr@5=0.25
round  22 | acc=0.8465 | bsr=0.915 | agg=0.31s | det_auroc=0.625 | tpr@5=0.25
round  23 | acc=0.8556 | bsr=0.930 | agg=0.06s | det_auroc=0.719 | tpr@5=0.25
round  24 | acc=0.8562 | bsr=0.926 | agg=0.08s | det_auroc=0.688 | tpr@5=0.00
round  25 | acc=0.8603 | bsr=0.943 | agg=0.09s | det_auroc=0.781 | tpr@5=0.00
round  26 | acc=0.8622 | bsr=0.940 | agg=0.05s | det_auroc=0.797 | tpr@5=0.25
round  27 | acc=0.8637 | bsr=0.958 | agg=0.07s | det_auroc=0.711 | tpr@5=0.25
round  28 | acc=0.8591 | bsr=0.955 | agg=0.06s | det_auroc=0.625 | tpr@5=0.00
