device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=rda attack=adaptive_ecf
round   1 | acc=0.5440 | bsr=0.205 | agg=0.19s | det_auroc=0.750 | tpr@5=0.50
round   2 | acc=0.6755 | bsr=0.062 | agg=0.15s | det_auroc=0.828 | tpr@5=0.00
round   3 | acc=0.7107 | bsr=0.175 | agg=0.14s | det_auroc=0.500 | tpr@5=0.00
round   4 | acc=0.7304 | bsr=0.235 | agg=0.32s | det_auroc=0.391 | tpr@5=0.00
round   5 | acc=0.7494 | bsr=0.296 | agg=0.13s | det_auroc=0.281 | tpr@5=0.00
round   6 | acc=0.7546 | bsr=0.498 | agg=0.35s | det_auroc=0.297 | tpr@5=0.00
round   7 | acc=0.7724 | bsr=0.668 | agg=0.35s | det_auroc=0.344 | tpr@5=0.00
round   8 | acc=0.7833 | bsr=0.720 | agg=0.14s | det_auroc=0.484 | tpr@5=0.00
round   9 | acc=0.7965 | bsr=0.799 | agg=0.12s | det_auroc=0.438 | tpr@5=0.00
round  10 | acc=0.8034 | bsr=0.838 | agg=0.13s | det_auroc=0.547 | tpr@5=0.00
round  11 | acc=0.8120 | bsr=0.847 | agg=0.10s | det_auroc=0.453 | tpr@5=0.00
round  12 | acc=0.8124 | bsr=0.851 | agg=0.37s | det_auroc=0.469 | tpr@5=0.00
round  13 | acc=0.8149 | bsr=0.913 | agg=0.13s | det_auroc=0.453 | tpr@5=0.00
round  14 | acc=0.8216 | bsr=0.871 | agg=0.18s | det_auroc=0.641 | tpr@5=0.00
round  15 | acc=0.8232 | bsr=0.909 | agg=0.23s | det_auroc=0.562 | tpr@5=0.00
round  16 | acc=0.8271 | bsr=0.885 | agg=0.50s | det_auroc=0.578 | tpr@5=0.00
round  17 | acc=0.8391 | bsr=0.882 | agg=0.17s | det_auroc=0.578 | tpr@5=0.00
round  18 | acc=0.8453 | bsr=0.915 | agg=0.13s | det_auroc=0.438 | tpr@5=0.00
round  19 | acc=0.8478 | bsr=0.918 | agg=0.37s | det_auroc=0.422 | tpr@5=0.00
round  20 | acc=0.8479 | bsr=0.920 | agg=0.18s | det_auroc=0.391 | tpr@5=0.00
round  21 | acc=0.8441 | bsr=0.926 | agg=0.37s | det_auroc=0.547 | tpr@5=0.00
round  22 | acc=0.8441 | bsr=0.933 | agg=0.10s | det_auroc=0.562 | tpr@5=0.00
round  23 | acc=0.8559 | bsr=0.951 | agg=0.37s | det_auroc=0.469 | tpr@5=0.00
round  24 | acc=0.8540 | bsr=0.941 | agg=0.47s | det_auroc=0.422 | tpr@5=0.00
round  25 | acc=0.8597 | bsr=0.938 | agg=0.19s | det_auroc=0.562 | tpr@5=0.00
round  26 | acc=0.8541 | bsr=0.930 | agg=0.25s | det_auroc=0.688 | tpr@5=0.00
round  27 | acc=0.8602 | bsr=0.956 | agg=0.18s | det_auroc=0.688 | tpr@5=0.25
round  28 | acc=0.8587 | bsr=0.952 | agg=0.15s | det_auroc=0.531 | tpr@5=0.00
round  29 | acc=0.8604 | bsr=0.948 | agg=0.38s | det_auroc=0.500 | tpr@5=0.00
round  30 | acc=0.8662 | bsr=0.965 | agg=0.21s | det_auroc=0.672 | tpr@5=0.25
round  31 | acc=0.8618 | bsr=0.952 | agg=0.13s | det_auroc=0.406 | tpr@5=0.00
round  32 | acc=0.8670 | bsr=0.960 | agg=0.12s | det_auroc=0.562 | tpr@5=0.25
round  33 | acc=0.8709 | bsr=0.956 | agg=0.14s | det_auroc=0.516 | tpr@5=0.00
round  34 | acc=0.8675 | bsr=0.963 | agg=0.11s | det_auroc=0.375 | tpr@5=0.00
round  35 | acc=0.8717 | bsr=0.958 | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
round  36 | acc=0.8677 | bsr=0.961 | agg=0.12s | det_auroc=0.562 | tpr@5=0.00
round  37 | acc=0.8751 | bsr=0.966 | agg=0.11s | det_auroc=0.641 | tpr@5=0.00
round  38 | acc=0.8695 | bsr=0.969 | agg=0.14s | det_auroc=0.500 | tpr@5=0.00
round  39 | acc=0.8723 | bsr=0.962 | agg=0.12s | det_auroc=0.734 | tpr@5=0.00
round  40 | acc=0.8757 | bsr=0.963 | agg=0.13s | det_auroc=0.578 | tpr@5=0.00
round  41 | acc=0.8716 | bsr=0.966 | agg=0.25s | det_auroc=0.406 | tpr@5=0.25
round  42 | acc=0.8755 | bsr=0.966 | agg=0.13s | det_auroc=0.875 | tpr@5=0.25
round  43 | acc=0.8782 | bsr=0.974 | agg=0.14s | det_auroc=0.438 | tpr@5=0.25
round  44 | acc=0.8717 | bsr=0.968 | agg=0.34s | det_auroc=0.484 | tpr@5=0.00
round  45 | acc=0.8809 | bsr=0.975 | agg=0.11s | det_auroc=0.688 | tpr@5=0.25
round  46 | acc=0.8765 | bsr=0.968 | agg=0.11s | det_auroc=0.438 | tpr@5=0.25
round  47 | acc=0.8797 | bsr=0.978 | agg=0.11s | det_auroc=0.609 | tpr@5=0.00
round  48 | acc=0.8780 | bsr=0.975 | agg=0.11s | det_auroc=0.609 | tpr@5=0.00
round  49 | acc=0.8792 | bsr=0.975 | agg=0.11s | det_auroc=0.578 | tpr@5=0.00
round  50 | acc=0.8839 | bsr=0.982 | agg=0.13s | det_auroc=0.453 | tpr@5=0.00
round  51 | acc=0.8774 | bsr=0.979 | agg=0.14s | det_auroc=0.484 | tpr@5=0.00
round  52 | acc=0.8846 | bsr=0.984 | agg=0.13s | det_auroc=0.609 | tpr@5=0.25
round  53 | acc=0.8843 | bsr=0.989 | agg=0.13s | det_auroc=0.438 | tpr@5=0.25
round  54 | acc=0.8850 | bsr=0.983 | agg=0.13s | det_auroc=0.383 | tpr@5=0.00
round  55 | acc=0.8782 | bsr=0.989 | agg=0.11s | det_auroc=0.266 | tpr@5=0.00
