device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=constrained_backdoor
round   1 | acc=0.4601 | bsr=0.228 | agg=0.82s | det_auroc=0.656 | tpr@5=0.00
round   2 | acc=0.6182 | bsr=0.043 | agg=0.79s | det_auroc=0.938 | tpr@5=0.50
round   3 | acc=0.6960 | bsr=0.026 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.7228 | bsr=0.027 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.7470 | bsr=0.029 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7599 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7707 | bsr=0.023 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7789 | bsr=0.029 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7887 | bsr=0.026 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7953 | bsr=0.021 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7993 | bsr=0.024 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8046 | bsr=0.026 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8078 | bsr=0.019 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8108 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8206 | bsr=0.023 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.8237 | bsr=0.020 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8255 | bsr=0.021 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.8336 | bsr=0.019 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.8334 | bsr=0.018 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8393 | bsr=0.017 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8388 | bsr=0.017 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8418 | bsr=0.018 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8472 | bsr=0.017 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8455 | bsr=0.017 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8493 | bsr=0.018 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8540 | bsr=0.018 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8568 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8537 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8560 | bsr=0.015 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8566 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8588 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8602 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8607 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8640 | bsr=0.015 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8640 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8652 | bsr=0.016 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8664 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8662 | bsr=0.014 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8680 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8706 | bsr=0.016 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8677 | bsr=0.009 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8714 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8710 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
