device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4503 | bsr=nan | agg=0.82s | det_auroc=0.609 | tpr@5=0.00
round   2 | acc=0.5646 | bsr=nan | agg=0.81s | det_auroc=0.719 | tpr@5=0.00
round   3 | acc=0.6794 | bsr=nan | agg=0.80s | det_auroc=0.531 | tpr@5=0.00
round   4 | acc=0.7013 | bsr=nan | agg=0.82s | det_auroc=0.641 | tpr@5=0.00
round   5 | acc=0.7437 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.00
round   6 | acc=0.7462 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.00
round   7 | acc=0.7513 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.00
round   8 | acc=0.7711 | bsr=nan | agg=0.82s | det_auroc=0.656 | tpr@5=0.00
round   9 | acc=0.7799 | bsr=nan | agg=0.81s | det_auroc=0.656 | tpr@5=0.00
round  10 | acc=0.7835 | bsr=nan | agg=0.80s | det_auroc=0.719 | tpr@5=0.00
round  11 | acc=0.7943 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.25
round  12 | acc=0.8044 | bsr=nan | agg=0.81s | det_auroc=0.641 | tpr@5=0.25
round  13 | acc=0.8087 | bsr=nan | agg=0.81s | det_auroc=0.766 | tpr@5=0.25
round  14 | acc=0.8122 | bsr=nan | agg=0.81s | det_auroc=0.750 | tpr@5=0.25
round  15 | acc=0.8221 | bsr=nan | agg=0.80s | det_auroc=0.734 | tpr@5=0.00
round  16 | acc=0.8274 | bsr=nan | agg=0.80s | det_auroc=0.734 | tpr@5=0.00
round  17 | acc=0.8281 | bsr=nan | agg=0.80s | det_auroc=0.828 | tpr@5=0.25
round  18 | acc=0.8350 | bsr=nan | agg=0.79s | det_auroc=0.656 | tpr@5=0.25
round  19 | acc=0.8388 | bsr=nan | agg=0.80s | det_auroc=0.688 | tpr@5=0.25
round  20 | acc=0.8425 | bsr=nan | agg=0.81s | det_auroc=0.672 | tpr@5=0.25
round  21 | acc=0.8468 | bsr=nan | agg=0.81s | det_auroc=0.766 | tpr@5=0.25
round  22 | acc=0.8444 | bsr=nan | agg=0.82s | det_auroc=0.719 | tpr@5=0.50
round  23 | acc=0.8512 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.25
