device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=spurious_feature
round   1 | acc=0.0645 | bsr=nan | agg=0.05s | det_auroc=0.781 | tpr@5=0.25
round   2 | acc=0.1371 | bsr=nan | agg=0.04s | det_auroc=0.797 | tpr@5=0.25
round   3 | acc=0.3284 | bsr=nan | agg=0.04s | det_auroc=0.719 | tpr@5=0.25
round   4 | acc=0.4618 | bsr=nan | agg=0.04s | det_auroc=0.797 | tpr@5=0.25
round   5 | acc=0.5773 | bsr=nan | agg=0.04s | det_auroc=0.719 | tpr@5=0.00
round   6 | acc=0.6426 | bsr=nan | agg=0.04s | det_auroc=0.734 | tpr@5=0.00
round   7 | acc=0.6707 | bsr=nan | agg=0.04s | det_auroc=0.625 | tpr@5=0.00
round   8 | acc=0.6689 | bsr=nan | agg=0.04s | det_auroc=0.672 | tpr@5=0.00
round   9 | acc=0.6882 | bsr=nan | agg=0.04s | det_auroc=0.781 | tpr@5=0.00
round  10 | acc=0.6854 | bsr=nan | agg=0.04s | det_auroc=0.703 | tpr@5=0.25
round  11 | acc=0.6979 | bsr=nan | agg=0.04s | det_auroc=0.766 | tpr@5=0.25
round  12 | acc=0.7082 | bsr=nan | agg=0.04s | det_auroc=0.734 | tpr@5=0.25
round  13 | acc=0.7131 | bsr=nan | agg=0.04s | det_auroc=0.688 | tpr@5=0.25
round  14 | acc=0.7194 | bsr=nan | agg=0.04s | det_auroc=0.828 | tpr@5=0.25
round  15 | acc=0.7262 | bsr=nan | agg=0.04s | det_auroc=0.859 | tpr@5=0.25
round  16 | acc=0.7319 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.25
round  17 | acc=0.7374 | bsr=nan | agg=0.04s | det_auroc=0.570 | tpr@5=0.00
round  18 | acc=0.7389 | bsr=nan | agg=0.04s | det_auroc=0.781 | tpr@5=0.25
round  19 | acc=0.7437 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.25
round  20 | acc=0.7462 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.25
round  21 | acc=0.7510 | bsr=nan | agg=0.04s | det_auroc=0.719 | tpr@5=0.25
round  22 | acc=0.7507 | bsr=nan | agg=0.04s | det_auroc=0.633 | tpr@5=0.00
round  23 | acc=0.7524 | bsr=nan | agg=0.04s | det_auroc=0.656 | tpr@5=0.25
round  24 | acc=0.7552 | bsr=nan | agg=0.04s | det_auroc=0.680 | tpr@5=0.00
round  25 | acc=0.7579 | bsr=nan | agg=0.04s | det_auroc=0.797 | tpr@5=0.50
round  26 | acc=0.7568 | bsr=nan | agg=0.04s | det_auroc=0.844 | tpr@5=0.00
round  27 | acc=0.7614 | bsr=nan | agg=0.04s | det_auroc=0.648 | tpr@5=0.00
round  28 | acc=0.7655 | bsr=nan | agg=0.04s | det_auroc=0.484 | tpr@5=0.00
round  29 | acc=0.7644 | bsr=nan | agg=0.04s | det_auroc=0.422 | tpr@5=0.00
round  30 | acc=0.7651 | bsr=nan | agg=0.04s | det_auroc=0.797 | tpr@5=0.50
round  31 | acc=0.7672 | bsr=nan | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  32 | acc=0.7709 | bsr=nan | agg=0.04s | det_auroc=0.539 | tpr@5=0.00
round  33 | acc=0.7725 | bsr=nan | agg=0.04s | det_auroc=0.531 | tpr@5=0.00
round  34 | acc=0.7723 | bsr=nan | agg=0.04s | det_auroc=0.703 | tpr@5=0.00
round  35 | acc=0.7752 | bsr=nan | agg=0.04s | det_auroc=0.734 | tpr@5=0.50
round  36 | acc=0.7792 | bsr=nan | agg=0.04s | det_auroc=0.641 | tpr@5=0.00
round  37 | acc=0.7760 | bsr=nan | agg=0.04s | det_auroc=0.531 | tpr@5=0.25
round  38 | acc=0.7779 | bsr=nan | agg=0.04s | det_auroc=0.594 | tpr@5=0.00
round  39 | acc=0.7718 | bsr=nan | agg=0.04s | det_auroc=0.734 | tpr@5=0.00
round  40 | acc=0.7816 | bsr=nan | agg=0.04s | det_auroc=0.555 | tpr@5=0.00
round  41 | acc=0.7840 | bsr=nan | agg=0.04s | det_auroc=0.594 | tpr@5=0.00
round  42 | acc=0.7852 | bsr=nan | agg=0.04s | det_auroc=0.695 | tpr@5=0.00
round  43 | acc=0.7886 | bsr=nan | agg=0.04s | det_auroc=0.578 | tpr@5=0.00
round  44 | acc=0.7887 | bsr=nan | agg=0.04s | det_auroc=0.531 | tpr@5=0.00
round  45 | acc=0.7889 | bsr=nan | agg=0.04s | det_auroc=0.750 | tpr@5=0.00
round  46 | acc=0.7874 | bsr=nan | agg=0.04s | det_auroc=0.781 | tpr@5=0.00
round  47 | acc=0.7890 | bsr=nan | agg=0.04s | det_auroc=0.508 | tpr@5=0.00
round  48 | acc=0.7834 | bsr=nan | agg=0.04s | det_auroc=0.492 | tpr@5=0.00
round  49 | acc=0.7950 | bsr=nan | agg=0.04s | det_auroc=0.438 | tpr@5=0.00
round  50 | acc=0.7939 | bsr=nan | agg=0.04s | det_auroc=0.641 | tpr@5=0.00
round  51 | acc=0.7914 | bsr=nan | agg=0.04s | det_auroc=0.656 | tpr@5=0.00
round  52 | acc=0.8002 | bsr=nan | agg=0.04s | det_auroc=0.430 | tpr@5=0.00
round  53 | acc=0.7977 | bsr=nan | agg=0.04s | det_auroc=0.484 | tpr@5=0.00
round  54 | acc=0.8013 | bsr=nan | agg=0.04s | det_auroc=0.633 | tpr@5=0.00
round  55 | acc=0.8012 | bsr=nan | agg=0.04s | det_auroc=0.305 | tpr@5=0.00
