device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.0562 | bsr=nan | agg=0.19s | det_auroc=0.656 | tpr@5=0.00
round   2 | acc=0.1080 | bsr=nan | agg=0.15s | det_auroc=0.609 | tpr@5=0.00
round   3 | acc=0.3585 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round   4 | acc=0.4699 | bsr=nan | agg=0.15s | det_auroc=0.672 | tpr@5=0.00
round   5 | acc=0.6156 | bsr=nan | agg=0.14s | det_auroc=0.625 | tpr@5=0.00
round   6 | acc=0.6891 | bsr=nan | agg=0.14s | det_auroc=0.547 | tpr@5=0.00
round   7 | acc=0.7087 | bsr=nan | agg=0.16s | det_auroc=0.656 | tpr@5=0.00
round   8 | acc=0.7123 | bsr=nan | agg=0.18s | det_auroc=0.641 | tpr@5=0.00
round   9 | acc=0.7147 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  10 | acc=0.7174 | bsr=nan | agg=0.14s | det_auroc=0.609 | tpr@5=0.00
round  11 | acc=0.7224 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  12 | acc=0.7263 | bsr=nan | agg=0.14s | det_auroc=0.531 | tpr@5=0.00
round  13 | acc=0.7315 | bsr=nan | agg=0.15s | det_auroc=0.688 | tpr@5=0.00
round  14 | acc=0.7349 | bsr=nan | agg=0.16s | det_auroc=0.594 | tpr@5=0.00
round  15 | acc=0.7367 | bsr=nan | agg=0.14s | det_auroc=0.562 | tpr@5=0.00
round  16 | acc=0.7420 | bsr=nan | agg=0.17s | det_auroc=0.516 | tpr@5=0.25
round  17 | acc=0.7459 | bsr=nan | agg=0.15s | det_auroc=0.672 | tpr@5=0.00
round  18 | acc=0.7502 | bsr=nan | agg=0.16s | det_auroc=0.625 | tpr@5=0.00
round  19 | acc=0.7539 | bsr=nan | agg=0.15s | det_auroc=0.719 | tpr@5=0.00
round  20 | acc=0.7568 | bsr=nan | agg=0.15s | det_auroc=0.578 | tpr@5=0.00
round  21 | acc=0.7591 | bsr=nan | agg=0.16s | det_auroc=0.625 | tpr@5=0.00
round  22 | acc=0.7601 | bsr=nan | agg=0.15s | det_auroc=0.609 | tpr@5=0.00
round  23 | acc=0.7632 | bsr=nan | agg=0.16s | det_auroc=0.562 | tpr@5=0.00
round  24 | acc=0.7647 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  25 | acc=0.7659 | bsr=nan | agg=0.16s | det_auroc=0.656 | tpr@5=0.00
round  26 | acc=0.7669 | bsr=nan | agg=0.17s | det_auroc=0.656 | tpr@5=0.00
round  27 | acc=0.7715 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round  28 | acc=0.7742 | bsr=nan | agg=0.17s | det_auroc=0.609 | tpr@5=0.00
round  29 | acc=0.7755 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.00
round  30 | acc=0.7753 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  31 | acc=0.7786 | bsr=nan | agg=0.15s | det_auroc=0.531 | tpr@5=0.00
round  32 | acc=0.7794 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.00
round  33 | acc=0.7825 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  34 | acc=0.7841 | bsr=nan | agg=0.15s | det_auroc=0.516 | tpr@5=0.00
round  35 | acc=0.7849 | bsr=nan | agg=0.16s | det_auroc=0.469 | tpr@5=0.00
round  36 | acc=0.7879 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round  37 | acc=0.7877 | bsr=nan | agg=0.16s | det_auroc=0.641 | tpr@5=0.00
round  38 | acc=0.7886 | bsr=nan | agg=0.15s | det_auroc=0.562 | tpr@5=0.00
round  39 | acc=0.7901 | bsr=nan | agg=0.16s | det_auroc=0.625 | tpr@5=0.00
round  40 | acc=0.7916 | bsr=nan | agg=0.15s | det_auroc=0.516 | tpr@5=0.00
round  41 | acc=0.7929 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  42 | acc=0.7924 | bsr=nan | agg=0.16s | det_auroc=0.484 | tpr@5=0.00
round  43 | acc=0.7962 | bsr=nan | agg=0.16s | det_auroc=0.422 | tpr@5=0.00
round  44 | acc=0.7966 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round  45 | acc=0.7996 | bsr=nan | agg=0.16s | det_auroc=0.453 | tpr@5=0.00
round  46 | acc=0.8014 | bsr=nan | agg=0.16s | det_auroc=0.562 | tpr@5=0.00
round  47 | acc=0.8037 | bsr=nan | agg=0.14s | det_auroc=0.562 | tpr@5=0.00
round  48 | acc=0.8056 | bsr=nan | agg=0.16s | det_auroc=0.484 | tpr@5=0.00
round  49 | acc=0.8056 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.00
round  50 | acc=0.8073 | bsr=nan | agg=0.15s | det_auroc=0.453 | tpr@5=0.00
round  51 | acc=0.8096 | bsr=nan | agg=0.16s | det_auroc=0.438 | tpr@5=0.00
round  52 | acc=0.8100 | bsr=nan | agg=0.15s | det_auroc=0.500 | tpr@5=0.00
round  53 | acc=0.8112 | bsr=nan | agg=0.15s | det_auroc=0.438 | tpr@5=0.00
round  54 | acc=0.8121 | bsr=nan | agg=0.15s | det_auroc=0.562 | tpr@5=0.00
round  55 | acc=0.8135 | bsr=nan | agg=0.16s | det_auroc=0.406 | tpr@5=0.00
round  56 | acc=0.8156 | bsr=nan | agg=0.15s | det_auroc=0.484 | tpr@5=0.00
round  57 | acc=0.8162 | bsr=nan | agg=0.16s | det_auroc=0.672 | tpr@5=0.00
round  58 | acc=0.8177 | bsr=nan | agg=0.15s | det_auroc=0.422 | tpr@5=0.00
round  59 | acc=0.8178 | bsr=nan | agg=0.15s | det_auroc=0.453 | tpr@5=0.00
round  60 | acc=0.8194 | bsr=nan | agg=0.15s | det_auroc=0.500 | tpr@5=0.00
