device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=backdoor
round   1 | acc=0.4601 | bsr=0.228 | agg=0.83s | det_auroc=0.656 | tpr@5=0.00
round  20 | acc=0.8390 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8388 | bsr=0.017 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8415 | bsr=0.018 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8466 | bsr=0.017 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8464 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8489 | bsr=0.018 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8538 | bsr=0.018 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8568 | bsr=0.017 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8536 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8559 | bsr=0.015 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8572 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8585 | bsr=0.017 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8601 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8600 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8647 | bsr=0.015 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8640 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8651 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8670 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8670 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8681 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8699 | bsr=0.016 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8674 | bsr=0.009 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8722 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8707 | bsr=0.014 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8718 | bsr=0.011 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8742 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8747 | bsr=0.010 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8721 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8779 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8760 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8783 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8799 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8788 | bsr=0.017 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8820 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8798 | bsr=0.013 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8810 | bsr=0.014 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8806 | bsr=0.010 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8838 | bsr=0.014 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8835 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8803 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8837 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
