device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=backdoor
round   1 | acc=0.0666 | bsr=0.000 | agg=0.05s | det_auroc=0.953 | tpr@5=0.25
round   2 | acc=0.1156 | bsr=0.000 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3562 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4472 | bsr=0.099 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   5 | acc=0.5524 | bsr=0.114 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   6 | acc=0.6561 | bsr=0.084 | agg=0.04s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.6745 | bsr=0.076 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6722 | bsr=0.063 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6759 | bsr=0.054 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6857 | bsr=0.049 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6950 | bsr=0.042 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.7025 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.7145 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.7258 | bsr=0.034 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.7287 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.7323 | bsr=0.035 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.7363 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7409 | bsr=0.033 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.7431 | bsr=0.033 | agg=0.04s | det_auroc=0.930 | tpr@5=0.00
round  20 | acc=0.7450 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7477 | bsr=0.030 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  22 | acc=0.7486 | bsr=0.031 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  23 | acc=0.7490 | bsr=0.032 | agg=0.04s | det_auroc=0.930 | tpr@5=0.00
round  24 | acc=0.7528 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  25 | acc=0.7556 | bsr=0.032 | agg=0.04s | det_auroc=0.898 | tpr@5=0.00
round  26 | acc=0.7588 | bsr=0.032 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  27 | acc=0.7524 | bsr=0.033 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  28 | acc=0.7584 | bsr=0.032 | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  29 | acc=0.7576 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  30 | acc=0.7584 | bsr=0.031 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  31 | acc=0.7659 | bsr=0.031 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  32 | acc=0.7689 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  33 | acc=0.7687 | bsr=0.031 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7697 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  35 | acc=0.7720 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  36 | acc=0.7733 | bsr=0.034 | agg=0.04s | det_auroc=0.859 | tpr@5=0.00
round  37 | acc=0.7787 | bsr=0.033 | agg=0.04s | det_auroc=0.922 | tpr@5=0.00
round  38 | acc=0.7749 | bsr=0.033 | agg=0.04s | det_auroc=0.984 | tpr@5=0.75
round  39 | acc=0.7760 | bsr=0.033 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7758 | bsr=0.032 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  41 | acc=0.7789 | bsr=0.029 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  42 | acc=0.7848 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  43 | acc=0.7849 | bsr=0.029 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.7809 | bsr=0.030 | agg=0.04s | det_auroc=0.875 | tpr@5=0.00
round  45 | acc=0.7859 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  46 | acc=0.7791 | bsr=0.034 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  47 | acc=0.7867 | bsr=0.030 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  48 | acc=0.7877 | bsr=0.035 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  49 | acc=0.7897 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  50 | acc=0.7906 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  51 | acc=0.7902 | bsr=0.036 | agg=0.04s | det_auroc=0.719 | tpr@5=0.00
round  52 | acc=0.7924 | bsr=0.034 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7951 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  54 | acc=0.7956 | bsr=0.033 | agg=0.04s | det_auroc=0.812 | tpr@5=0.00
round  55 | acc=0.7953 | bsr=0.037 | agg=0.04s | det_auroc=0.805 | tpr@5=0.00
round  56 | acc=0.7958 | bsr=0.032 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7969 | bsr=0.036 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
