device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.0578 | bsr=nan | agg=0.16s | det_auroc=0.219 | tpr@5=0.00
round   2 | acc=0.0861 | bsr=nan | agg=0.15s | det_auroc=0.656 | tpr@5=0.00
round   3 | acc=0.1920 | bsr=nan | agg=0.15s | det_auroc=0.750 | tpr@5=0.00
round   4 | acc=0.3800 | bsr=nan | agg=0.15s | det_auroc=0.844 | tpr@5=0.00
round   5 | acc=0.5420 | bsr=nan | agg=0.16s | det_auroc=0.875 | tpr@5=0.00
round   6 | acc=0.6012 | bsr=nan | agg=0.16s | det_auroc=0.875 | tpr@5=0.00
round   7 | acc=0.6279 | bsr=nan | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round   8 | acc=0.6526 | bsr=nan | agg=0.16s | det_auroc=0.859 | tpr@5=0.00
round   9 | acc=0.6578 | bsr=nan | agg=0.16s | det_auroc=0.578 | tpr@5=0.00
round  10 | acc=0.6656 | bsr=nan | agg=0.16s | det_auroc=0.250 | tpr@5=0.00
round  11 | acc=0.6793 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  12 | acc=0.6843 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  13 | acc=0.6925 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  14 | acc=0.6968 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  15 | acc=0.6986 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  16 | acc=0.7115 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  17 | acc=0.7183 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  18 | acc=0.7229 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
round  19 | acc=0.7304 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  20 | acc=0.7334 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  21 | acc=0.7356 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  22 | acc=0.7383 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  23 | acc=0.7376 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  24 | acc=0.7399 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  25 | acc=0.7438 | bsr=nan | agg=0.17s | det_auroc=0.000 | tpr@5=0.00
round  26 | acc=0.7475 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  27 | acc=0.7477 | bsr=nan | agg=0.16s | det_auroc=0.000 | tpr@5=0.00
round  28 | acc=0.7507 | bsr=nan | agg=0.15s | det_auroc=0.000 | tpr@5=0.00
