device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0676 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7675 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  28 | acc=0.7694 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.7701 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  30 | acc=0.7727 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.00
round  31 | acc=0.7738 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  32 | acc=0.7757 | bsr=nan | agg=0.13s | det_auroc=0.812 | tpr@5=0.00
round  33 | acc=0.7764 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  34 | acc=0.7784 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.00
round  35 | acc=0.7819 | bsr=nan | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.7846 | bsr=nan | agg=0.13s | det_auroc=0.875 | tpr@5=0.00
round  37 | acc=0.7845 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.00
round  38 | acc=0.7880 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  39 | acc=0.7902 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  40 | acc=0.7916 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  41 | acc=0.7916 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.00
round  42 | acc=0.7935 | bsr=nan | agg=0.15s | det_auroc=0.688 | tpr@5=0.00
round  43 | acc=0.7936 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  44 | acc=0.7956 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  45 | acc=0.7994 | bsr=nan | agg=0.14s | det_auroc=0.750 | tpr@5=0.00
round  46 | acc=0.8007 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  47 | acc=0.8021 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  48 | acc=0.8022 | bsr=nan | agg=0.15s | det_auroc=0.750 | tpr@5=0.00
round  49 | acc=0.8031 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  50 | acc=0.8056 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  51 | acc=0.8052 | bsr=nan | agg=0.14s | det_auroc=0.812 | tpr@5=0.00
round  52 | acc=0.8081 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.00
round  53 | acc=0.8084 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  54 | acc=0.8120 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.00
round  55 | acc=0.8115 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.00
round  56 | acc=0.8115 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  57 | acc=0.8119 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  58 | acc=0.8141 | bsr=nan | agg=0.14s | det_auroc=0.625 | tpr@5=0.00
round  59 | acc=0.8153 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  60 | acc=0.8164 | bsr=nan | agg=0.15s | det_auroc=0.688 | tpr@5=0.00
