device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0674 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.1067 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3187 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.5207 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.5806 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6059 | bsr=nan | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.6417 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6624 | bsr=nan | agg=0.12s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6624 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  10 | acc=0.6642 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  11 | acc=0.6646 | bsr=nan | agg=0.12s | det_auroc=0.875 | tpr@5=0.00
round  12 | acc=0.6745 | bsr=nan | agg=0.14s | det_auroc=0.750 | tpr@5=0.00
round  13 | acc=0.6811 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  14 | acc=0.6767 | bsr=nan | agg=0.11s | det_auroc=0.500 | tpr@5=0.00
round  15 | acc=0.6743 | bsr=nan | agg=0.12s | det_auroc=0.500 | tpr@5=0.00
round  16 | acc=0.6672 | bsr=nan | agg=0.14s | det_auroc=0.688 | tpr@5=0.00
round  17 | acc=0.6665 | bsr=nan | agg=0.12s | det_auroc=0.500 | tpr@5=0.00
round  18 | acc=0.6768 | bsr=nan | agg=0.11s | det_auroc=0.750 | tpr@5=0.00
round  19 | acc=0.6809 | bsr=nan | agg=0.11s | det_auroc=0.625 | tpr@5=0.00
round  20 | acc=0.6847 | bsr=nan | agg=0.11s | det_auroc=0.750 | tpr@5=0.00
round  21 | acc=0.6846 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  22 | acc=0.6856 | bsr=nan | agg=0.12s | det_auroc=0.688 | tpr@5=0.00
round  23 | acc=0.6919 | bsr=nan | agg=0.12s | det_auroc=0.625 | tpr@5=0.00
round  24 | acc=0.6935 | bsr=nan | agg=0.13s | det_auroc=0.688 | tpr@5=0.00
round  25 | acc=0.6973 | bsr=nan | agg=0.13s | det_auroc=0.750 | tpr@5=0.00
round  26 | acc=0.6973 | bsr=nan | agg=0.13s | det_auroc=0.562 | tpr@5=0.00
