device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.0625 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0863 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.1087 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.2338 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.4598 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5139 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.5210 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.5149 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.5148 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.5341 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.5793 | bsr=nan | agg=0.15s | det_auroc=0.984 | tpr@5=0.75
round  12 | acc=0.5945 | bsr=nan | agg=0.16s | det_auroc=0.953 | tpr@5=0.25
round  13 | acc=0.6114 | bsr=nan | agg=0.16s | det_auroc=0.969 | tpr@5=0.50
round  14 | acc=0.6210 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.50
round  15 | acc=0.6259 | bsr=nan | agg=0.15s | det_auroc=0.953 | tpr@5=0.25
round  16 | acc=0.6367 | bsr=nan | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round  17 | acc=0.6427 | bsr=nan | agg=0.15s | det_auroc=0.969 | tpr@5=0.50
round  18 | acc=0.6493 | bsr=nan | agg=0.17s | det_auroc=0.938 | tpr@5=0.50
round  19 | acc=0.6574 | bsr=nan | agg=0.17s | det_auroc=0.953 | tpr@5=0.50
round  20 | acc=0.6642 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.25
round  21 | acc=0.6697 | bsr=nan | agg=0.16s | det_auroc=0.922 | tpr@5=0.25
round  22 | acc=0.6747 | bsr=nan | agg=0.16s | det_auroc=0.859 | tpr@5=0.25
round  23 | acc=0.6766 | bsr=nan | agg=0.16s | det_auroc=0.828 | tpr@5=0.25
round  24 | acc=0.6814 | bsr=nan | agg=0.16s | det_auroc=0.781 | tpr@5=0.00
round  25 | acc=0.6877 | bsr=nan | agg=0.15s | det_auroc=0.766 | tpr@5=0.00
round  26 | acc=0.6946 | bsr=nan | agg=0.15s | det_auroc=0.906 | tpr@5=0.25
round  27 | acc=0.6977 | bsr=nan | agg=0.15s | det_auroc=0.891 | tpr@5=0.50
round  28 | acc=0.6973 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.25
round  29 | acc=0.7045 | bsr=nan | agg=0.15s | det_auroc=0.906 | tpr@5=0.25
round  30 | acc=0.7110 | bsr=nan | agg=0.16s | det_auroc=0.797 | tpr@5=0.25
round  31 | acc=0.7130 | bsr=nan | agg=0.15s | det_auroc=0.797 | tpr@5=0.25
round  32 | acc=0.7145 | bsr=nan | agg=0.16s | det_auroc=0.922 | tpr@5=0.25
round  33 | acc=0.7166 | bsr=nan | agg=0.14s | det_auroc=0.797 | tpr@5=0.50
round  34 | acc=0.7181 | bsr=nan | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round  35 | acc=0.7204 | bsr=nan | agg=0.15s | det_auroc=0.719 | tpr@5=0.25
round  36 | acc=0.7183 | bsr=nan | agg=0.14s | det_auroc=0.781 | tpr@5=0.25
round  37 | acc=0.7195 | bsr=nan | agg=0.15s | det_auroc=0.922 | tpr@5=0.00
round  38 | acc=0.7220 | bsr=nan | agg=0.16s | det_auroc=0.797 | tpr@5=0.25
round  39 | acc=0.7239 | bsr=nan | agg=0.16s | det_auroc=0.875 | tpr@5=0.25
round  40 | acc=0.7261 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.50
round  41 | acc=0.7274 | bsr=nan | agg=0.15s | det_auroc=0.891 | tpr@5=0.50
round  42 | acc=0.7299 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.50
