device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=label_flip
round   1 | acc=0.3673 | bsr=nan | agg=0.82s | det_auroc=0.141 | tpr@5=0.00
round  37 | acc=0.8640 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8657 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8686 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8689 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8678 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8719 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8720 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8724 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8750 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8769 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8762 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8756 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8751 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8758 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8773 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8806 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8804 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8798 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8812 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8808 | bsr=nan | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8828 | bsr=nan | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8815 | bsr=nan | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8839 | bsr=nan | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8846 | bsr=nan | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
