device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=adaptive_ecf
round   1 | acc=0.4601 | bsr=0.228 | agg=0.82s | det_auroc=0.656 | tpr@5=0.00
round  24 | acc=0.8450 | bsr=0.030 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8481 | bsr=0.030 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8532 | bsr=0.031 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8563 | bsr=0.028 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8535 | bsr=0.022 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8565 | bsr=0.026 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8575 | bsr=0.024 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8576 | bsr=0.029 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8597 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8605 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8640 | bsr=0.025 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8641 | bsr=0.023 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8650 | bsr=0.026 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8665 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8683 | bsr=0.026 | agg=0.80s | det_auroc=0.922 | tpr@5=0.75
round  39 | acc=0.8688 | bsr=0.030 | agg=0.80s | det_auroc=0.953 | tpr@5=0.75
round  40 | acc=0.8697 | bsr=0.034 | agg=0.79s | det_auroc=0.906 | tpr@5=0.50
round  41 | acc=0.8681 | bsr=0.025 | agg=0.81s | det_auroc=0.828 | tpr@5=0.75
round  42 | acc=0.8745 | bsr=0.037 | agg=0.82s | det_auroc=0.922 | tpr@5=0.50
round  43 | acc=0.8746 | bsr=0.044 | agg=0.81s | det_auroc=0.422 | tpr@5=0.25
round  44 | acc=0.8750 | bsr=0.049 | agg=0.80s | det_auroc=0.266 | tpr@5=0.00
round  45 | acc=0.8756 | bsr=0.073 | agg=0.81s | det_auroc=0.391 | tpr@5=0.00
round  46 | acc=0.8750 | bsr=0.076 | agg=0.79s | det_auroc=0.219 | tpr@5=0.00
round  47 | acc=0.8762 | bsr=0.090 | agg=0.81s | det_auroc=0.266 | tpr@5=0.00
round  48 | acc=0.8769 | bsr=0.121 | agg=0.81s | det_auroc=0.219 | tpr@5=0.00
round  49 | acc=0.8784 | bsr=0.135 | agg=0.81s | det_auroc=0.172 | tpr@5=0.00
round  50 | acc=0.8776 | bsr=0.163 | agg=0.81s | det_auroc=0.109 | tpr@5=0.00
round  51 | acc=0.8767 | bsr=0.184 | agg=0.79s | det_auroc=0.078 | tpr@5=0.00
round  52 | acc=0.8784 | bsr=0.228 | agg=0.81s | det_auroc=0.250 | tpr@5=0.00
round  53 | acc=0.8801 | bsr=0.238 | agg=0.81s | det_auroc=0.094 | tpr@5=0.00
round  54 | acc=0.8800 | bsr=0.285 | agg=0.79s | det_auroc=0.109 | tpr@5=0.00
round  55 | acc=0.8817 | bsr=0.316 | agg=0.79s | det_auroc=0.141 | tpr@5=0.00
round  56 | acc=0.8782 | bsr=0.339 | agg=0.81s | det_auroc=0.062 | tpr@5=0.00
round  57 | acc=0.8815 | bsr=0.425 | agg=0.81s | det_auroc=0.125 | tpr@5=0.00
round  58 | acc=0.8804 | bsr=0.445 | agg=0.79s | det_auroc=0.125 | tpr@5=0.00
round  59 | acc=0.8830 | bsr=0.502 | agg=0.80s | det_auroc=0.109 | tpr@5=0.00
round  60 | acc=0.8834 | bsr=0.539 | agg=0.80s | det_auroc=0.031 | tpr@5=0.00
