device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0610 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.1143 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.3123 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.4915 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.5928 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.6523 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.6686 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6828 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round   9 | acc=0.6825 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  10 | acc=0.6722 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  11 | acc=0.6861 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  12 | acc=0.6943 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  13 | acc=0.7076 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  14 | acc=0.7125 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  15 | acc=0.7173 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  16 | acc=0.7259 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  17 | acc=0.7363 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.7392 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  19 | acc=0.7416 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  20 | acc=0.7457 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  21 | acc=0.7476 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  22 | acc=0.7496 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  23 | acc=0.7499 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  24 | acc=0.7522 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  25 | acc=0.7600 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  26 | acc=0.7636 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.7658 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  28 | acc=0.7669 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  29 | acc=0.7682 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  30 | acc=0.7742 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  31 | acc=0.7758 | bsr=nan | agg=0.14s | det_auroc=0.875 | tpr@5=0.00
round  32 | acc=0.7777 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  33 | acc=0.7804 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.7814 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  35 | acc=0.7815 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.00
round  36 | acc=0.7836 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  37 | acc=0.7841 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.7864 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  39 | acc=0.7881 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7904 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.7921 | bsr=nan | agg=0.17s | det_auroc=0.938 | tpr@5=0.00
round  42 | acc=0.7936 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  43 | acc=0.7947 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  44 | acc=0.7953 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  45 | acc=0.7982 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  46 | acc=0.8019 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  47 | acc=0.8026 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  48 | acc=0.8036 | bsr=nan | agg=0.15s | det_auroc=0.875 | tpr@5=0.00
round  49 | acc=0.8025 | bsr=nan | agg=0.16s | det_auroc=0.812 | tpr@5=0.00
round  50 | acc=0.8057 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  51 | acc=0.8076 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  52 | acc=0.8067 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  53 | acc=0.8096 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  54 | acc=0.8107 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  55 | acc=0.8119 | bsr=nan | agg=0.14s | det_auroc=0.938 | tpr@5=0.00
round  56 | acc=0.8145 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.8167 | bsr=nan | agg=0.15s | det_auroc=0.938 | tpr@5=0.00
round  58 | acc=0.8173 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
round  59 | acc=0.8170 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.00
round  60 | acc=0.8192 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.00
