device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.0579 | bsr=nan | agg=2.62s | det_auroc=0.938 | tpr@5=0.00
round   2 | acc=0.0863 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.1946 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.3796 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.5385 | bsr=nan | agg=2.59s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.5993 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.6299 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.6536 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.6580 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.6641 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.6787 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.6861 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.6934 | bsr=nan | agg=2.63s | det_auroc=0.984 | tpr@5=0.75
round  14 | acc=0.6968 | bsr=nan | agg=2.62s | det_auroc=0.938 | tpr@5=0.00
round  15 | acc=0.6995 | bsr=nan | agg=2.63s | det_auroc=0.938 | tpr@5=0.00
round  16 | acc=0.7128 | bsr=nan | agg=2.62s | det_auroc=0.750 | tpr@5=0.00
round  17 | acc=0.7198 | bsr=nan | agg=2.62s | det_auroc=0.734 | tpr@5=0.00
round  18 | acc=0.7249 | bsr=nan | agg=2.62s | det_auroc=0.688 | tpr@5=0.00
round  19 | acc=0.7323 | bsr=nan | agg=2.62s | det_auroc=0.625 | tpr@5=0.00
round  20 | acc=0.7347 | bsr=nan | agg=2.63s | det_auroc=0.672 | tpr@5=0.00
round  21 | acc=0.7375 | bsr=nan | agg=2.63s | det_auroc=0.578 | tpr@5=0.00
round  22 | acc=0.7394 | bsr=nan | agg=2.62s | det_auroc=0.469 | tpr@5=0.00
round  23 | acc=0.7389 | bsr=nan | agg=2.63s | det_auroc=0.500 | tpr@5=0.00
round  24 | acc=0.7410 | bsr=nan | agg=2.63s | det_auroc=0.562 | tpr@5=0.00
round  25 | acc=0.7454 | bsr=nan | agg=2.62s | det_auroc=0.438 | tpr@5=0.00
round  26 | acc=0.7507 | bsr=nan | agg=2.62s | det_auroc=0.312 | tpr@5=0.00
round  27 | acc=0.7507 | bsr=nan | agg=2.63s | det_auroc=0.562 | tpr@5=0.00
round  28 | acc=0.7535 | bsr=nan | agg=2.62s | det_auroc=0.562 | tpr@5=0.00
round  29 | acc=0.7573 | bsr=nan | agg=2.62s | det_auroc=0.438 | tpr@5=0.00
round  30 | acc=0.7607 | bsr=nan | agg=2.61s | det_auroc=0.438 | tpr@5=0.00
round  31 | acc=0.7621 | bsr=nan | agg=2.62s | det_auroc=0.375 | tpr@5=0.00
round  32 | acc=0.7612 | bsr=nan | agg=2.62s | det_auroc=0.500 | tpr@5=0.00
round  33 | acc=0.7652 | bsr=nan | agg=2.62s | det_auroc=0.562 | tpr@5=0.00
round  34 | acc=0.7674 | bsr=nan | agg=2.63s | det_auroc=0.453 | tpr@5=0.00
