device=cuda dataset=fraud(real) clients=20 malicious=4 defense=multi_krum attack=adaptive_ecf
round   1 | acc=0.6860 | bsr=0.000 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round   2 | acc=0.7271 | bsr=0.549 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round   3 | acc=0.7576 | bsr=1.000 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round   4 | acc=0.7927 | bsr=1.000 | agg=0.03s | det_auroc=0.812 | tpr@5=0.00
round   5 | acc=0.8095 | bsr=1.000 | agg=0.03s | det_auroc=0.734 | tpr@5=0.00
round   6 | acc=0.8308 | bsr=1.000 | agg=0.03s | det_auroc=0.719 | tpr@5=0.00
round   7 | acc=0.8384 | bsr=1.000 | agg=0.03s | det_auroc=0.688 | tpr@5=0.00
round   8 | acc=0.8552 | bsr=1.000 | agg=0.03s | det_auroc=0.625 | tpr@5=0.00
round   9 | acc=0.8689 | bsr=1.000 | agg=0.03s | det_auroc=0.578 | tpr@5=0.00
round  10 | acc=0.8872 | bsr=1.000 | agg=0.03s | det_auroc=0.547 | tpr@5=0.00
round  11 | acc=0.8963 | bsr=1.000 | agg=0.03s | det_auroc=0.531 | tpr@5=0.00
round  12 | acc=0.9040 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  13 | acc=0.9131 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  14 | acc=0.9177 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  15 | acc=0.9253 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  16 | acc=0.9329 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  17 | acc=0.9360 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  18 | acc=0.9345 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  19 | acc=0.9360 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  20 | acc=0.9390 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  21 | acc=0.9405 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  22 | acc=0.9436 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  23 | acc=0.9451 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  24 | acc=0.9497 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  25 | acc=0.9497 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  26 | acc=0.9588 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  27 | acc=0.9619 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  28 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  29 | acc=0.9665 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  30 | acc=0.9665 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  31 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  32 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  33 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  34 | acc=0.9634 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  35 | acc=0.9634 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  36 | acc=0.9634 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  37 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.500 | tpr@5=0.00
round  38 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.469 | tpr@5=0.00
round  39 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.484 | tpr@5=0.00
round  40 | acc=0.9649 | bsr=1.000 | agg=0.03s | det_auroc=0.469 | tpr@5=0.00
