device=cuda dataset=fmnist clients=20 malicious=4 defense=fltrust attack=backdoor
round   1 | acc=0.0670 | bsr=0.000 | agg=0.06s | det_auroc=0.953 | tpr@5=0.25
round  20 | acc=0.7443 | bsr=0.032 | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.7470 | bsr=0.030 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  22 | acc=0.7490 | bsr=0.031 | agg=0.04s | det_auroc=0.953 | tpr@5=0.00
round  23 | acc=0.7491 | bsr=0.032 | agg=0.05s | det_auroc=0.930 | tpr@5=0.00
round  24 | acc=0.7533 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  25 | acc=0.7554 | bsr=0.032 | agg=0.04s | det_auroc=0.914 | tpr@5=0.00
round  26 | acc=0.7582 | bsr=0.032 | agg=0.05s | det_auroc=0.969 | tpr@5=0.00
round  27 | acc=0.7523 | bsr=0.033 | agg=0.05s | det_auroc=0.938 | tpr@5=0.00
round  28 | acc=0.7593 | bsr=0.032 | agg=0.04s | det_auroc=0.891 | tpr@5=0.00
round  29 | acc=0.7583 | bsr=0.031 | agg=0.05s | det_auroc=0.969 | tpr@5=0.00
round  30 | acc=0.7596 | bsr=0.031 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  31 | acc=0.7663 | bsr=0.031 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  32 | acc=0.7689 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  33 | acc=0.7683 | bsr=0.031 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  34 | acc=0.7698 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  35 | acc=0.7721 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  36 | acc=0.7719 | bsr=0.034 | agg=0.04s | det_auroc=0.859 | tpr@5=0.00
round  37 | acc=0.7784 | bsr=0.032 | agg=0.04s | det_auroc=0.883 | tpr@5=0.00
round  38 | acc=0.7751 | bsr=0.032 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  39 | acc=0.7758 | bsr=0.033 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  40 | acc=0.7754 | bsr=0.032 | agg=0.05s | det_auroc=0.938 | tpr@5=0.00
round  41 | acc=0.7788 | bsr=0.029 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  42 | acc=0.7847 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  43 | acc=0.7848 | bsr=0.029 | agg=0.04s | det_auroc=0.961 | tpr@5=0.00
round  44 | acc=0.7806 | bsr=0.030 | agg=0.04s | det_auroc=0.867 | tpr@5=0.00
round  45 | acc=0.7860 | bsr=0.029 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  46 | acc=0.7786 | bsr=0.034 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  47 | acc=0.7865 | bsr=0.029 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  48 | acc=0.7875 | bsr=0.035 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  49 | acc=0.7895 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  50 | acc=0.7900 | bsr=0.034 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  51 | acc=0.7900 | bsr=0.035 | agg=0.05s | det_auroc=0.797 | tpr@5=0.00
round  52 | acc=0.7926 | bsr=0.033 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  53 | acc=0.7950 | bsr=0.031 | agg=0.04s | det_auroc=0.969 | tpr@5=0.00
round  54 | acc=0.7952 | bsr=0.032 | agg=0.04s | det_auroc=0.781 | tpr@5=0.00
round  55 | acc=0.7944 | bsr=0.037 | agg=0.05s | det_auroc=0.844 | tpr@5=0.00
round  56 | acc=0.7957 | bsr=0.032 | agg=0.04s | det_auroc=0.938 | tpr@5=0.00
round  57 | acc=0.7956 | bsr=0.036 | agg=0.04s | det_auroc=0.906 | tpr@5=0.00
round  58 | acc=0.8004 | bsr=0.039 | agg=0.05s | det_auroc=0.812 | tpr@5=0.00
round  59 | acc=0.7990 | bsr=0.034 | agg=0.05s | det_auroc=0.969 | tpr@5=0.00
round  60 | acc=0.7954 | bsr=0.034 | agg=0.05s | det_auroc=0.938 | tpr@5=0.00
