device=cuda dataset=fmnist clients=20 malicious=4 defense=ecf attack=backdoor
round   1 | acc=0.0549 | bsr=0.000 | agg=0.46s | det_auroc=0.797 | tpr@5=0.00
round   2 | acc=0.1307 | bsr=0.010 | agg=0.50s | det_auroc=0.781 | tpr@5=0.00
round   3 | acc=0.3498 | bsr=0.408 | agg=0.50s | det_auroc=0.859 | tpr@5=0.25
round   4 | acc=0.4111 | bsr=0.454 | agg=0.50s | det_auroc=0.938 | tpr@5=0.50
round   5 | acc=0.5279 | bsr=0.372 | agg=0.50s | det_auroc=0.969 | tpr@5=0.50
round   6 | acc=0.6279 | bsr=0.279 | agg=0.49s | det_auroc=0.984 | tpr@5=0.75
round   7 | acc=0.6764 | bsr=0.205 | agg=0.45s | det_auroc=0.969 | tpr@5=0.50
round   8 | acc=0.6969 | bsr=0.139 | agg=0.43s | det_auroc=0.906 | tpr@5=0.25
round   9 | acc=0.6945 | bsr=0.112 | agg=0.52s | det_auroc=0.875 | tpr@5=0.00
round  10 | acc=0.6986 | bsr=0.104 | agg=0.48s | det_auroc=0.812 | tpr@5=0.00
round  11 | acc=0.6961 | bsr=0.091 | agg=0.51s | det_auroc=0.750 | tpr@5=0.00
round  12 | acc=0.7027 | bsr=0.092 | agg=0.48s | det_auroc=0.828 | tpr@5=0.00
round  13 | acc=0.7154 | bsr=0.095 | agg=0.49s | det_auroc=0.750 | tpr@5=0.00
round  14 | acc=0.7221 | bsr=0.094 | agg=0.51s | det_auroc=0.656 | tpr@5=0.00
round  15 | acc=0.7252 | bsr=0.092 | agg=0.46s | det_auroc=0.609 | tpr@5=0.00
round  16 | acc=0.7316 | bsr=0.089 | agg=0.51s | det_auroc=0.516 | tpr@5=0.00
round  17 | acc=0.7338 | bsr=0.093 | agg=0.41s | det_auroc=0.609 | tpr@5=0.00
round  18 | acc=0.7393 | bsr=0.099 | agg=0.46s | det_auroc=0.500 | tpr@5=0.00
round  19 | acc=0.7437 | bsr=0.099 | agg=0.52s | det_auroc=0.469 | tpr@5=0.00
round  20 | acc=0.7464 | bsr=0.108 | agg=0.49s | det_auroc=0.375 | tpr@5=0.00
round  21 | acc=0.7483 | bsr=0.111 | agg=0.50s | det_auroc=0.453 | tpr@5=0.00
round  22 | acc=0.7488 | bsr=0.112 | agg=0.49s | det_auroc=0.453 | tpr@5=0.00
round  23 | acc=0.7522 | bsr=0.112 | agg=0.51s | det_auroc=0.328 | tpr@5=0.00
round  24 | acc=0.7562 | bsr=0.116 | agg=0.49s | det_auroc=0.453 | tpr@5=0.00
round  25 | acc=0.7594 | bsr=0.121 | agg=0.40s | det_auroc=0.375 | tpr@5=0.00
round  26 | acc=0.7612 | bsr=0.121 | agg=0.51s | det_auroc=0.328 | tpr@5=0.00
round  27 | acc=0.7636 | bsr=0.129 | agg=0.45s | det_auroc=0.234 | tpr@5=0.00
round  28 | acc=0.7639 | bsr=0.131 | agg=0.50s | det_auroc=0.391 | tpr@5=0.00
