device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.0480 | bsr=nan | agg=0.18s | det_auroc=0.625 | tpr@5=0.00
round   2 | acc=0.0479 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.25
round   3 | acc=0.0485 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round   4 | acc=0.0497 | bsr=nan | agg=0.17s | det_auroc=0.562 | tpr@5=0.00
round   5 | acc=0.0517 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round   6 | acc=0.0540 | bsr=nan | agg=0.16s | det_auroc=0.656 | tpr@5=0.00
round   7 | acc=0.0572 | bsr=nan | agg=0.14s | det_auroc=0.594 | tpr@5=0.00
round   8 | acc=0.0595 | bsr=nan | agg=0.16s | det_auroc=0.625 | tpr@5=0.00
round   9 | acc=0.0636 | bsr=nan | agg=0.19s | det_auroc=0.719 | tpr@5=0.00
round  10 | acc=0.0703 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round  11 | acc=0.0778 | bsr=nan | agg=0.16s | det_auroc=0.719 | tpr@5=0.00
round  12 | acc=0.0835 | bsr=nan | agg=0.17s | det_auroc=0.625 | tpr@5=0.00
round  13 | acc=0.0933 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round  14 | acc=0.1030 | bsr=nan | agg=0.16s | det_auroc=0.594 | tpr@5=0.00
round  15 | acc=0.1169 | bsr=nan | agg=0.17s | det_auroc=0.672 | tpr@5=0.25
round  16 | acc=0.1330 | bsr=nan | agg=0.13s | det_auroc=0.656 | tpr@5=0.00
round  17 | acc=0.1582 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.00
round  18 | acc=0.1973 | bsr=nan | agg=0.13s | det_auroc=0.656 | tpr@5=0.00
round  19 | acc=0.2428 | bsr=nan | agg=0.18s | det_auroc=0.656 | tpr@5=0.00
round  20 | acc=0.2905 | bsr=nan | agg=0.14s | det_auroc=0.578 | tpr@5=0.00
round  21 | acc=0.3291 | bsr=nan | agg=0.17s | det_auroc=0.688 | tpr@5=0.00
round  22 | acc=0.3569 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.00
round  23 | acc=0.3773 | bsr=nan | agg=0.14s | det_auroc=0.656 | tpr@5=0.00
round  24 | acc=0.3954 | bsr=nan | agg=0.16s | det_auroc=0.641 | tpr@5=0.00
round  25 | acc=0.4108 | bsr=nan | agg=0.16s | det_auroc=0.625 | tpr@5=0.25
round  26 | acc=0.4247 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.00
round  27 | acc=0.4392 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.25
round  28 | acc=0.4568 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.00
round  29 | acc=0.4768 | bsr=nan | agg=0.17s | det_auroc=0.703 | tpr@5=0.00
round  30 | acc=0.4966 | bsr=nan | agg=0.16s | det_auroc=0.750 | tpr@5=0.25
round  31 | acc=0.5180 | bsr=nan | agg=0.15s | det_auroc=0.578 | tpr@5=0.00
round  32 | acc=0.5381 | bsr=nan | agg=0.16s | det_auroc=0.719 | tpr@5=0.00
round  33 | acc=0.5547 | bsr=nan | agg=0.16s | det_auroc=0.594 | tpr@5=0.25
round  34 | acc=0.5727 | bsr=nan | agg=0.14s | det_auroc=0.672 | tpr@5=0.25
round  35 | acc=0.5876 | bsr=nan | agg=0.17s | det_auroc=0.688 | tpr@5=0.25
round  36 | acc=0.6026 | bsr=nan | agg=0.16s | det_auroc=0.750 | tpr@5=0.25
round  37 | acc=0.6161 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.25
round  38 | acc=0.6261 | bsr=nan | agg=0.18s | det_auroc=0.703 | tpr@5=0.25
round  39 | acc=0.6348 | bsr=nan | agg=0.15s | det_auroc=0.609 | tpr@5=0.25
round  40 | acc=0.6430 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.25
round  41 | acc=0.6479 | bsr=nan | agg=0.17s | det_auroc=0.734 | tpr@5=0.25
round  42 | acc=0.6547 | bsr=nan | agg=0.15s | det_auroc=0.766 | tpr@5=0.25
round  43 | acc=0.6587 | bsr=nan | agg=0.16s | det_auroc=0.562 | tpr@5=0.25
round  44 | acc=0.6647 | bsr=nan | agg=0.15s | det_auroc=0.656 | tpr@5=0.25
round  45 | acc=0.6685 | bsr=nan | agg=0.14s | det_auroc=0.609 | tpr@5=0.25
round  46 | acc=0.6713 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.25
