device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=spurious_feature
round   1 | acc=0.0480 | bsr=nan | agg=0.17s | det_auroc=0.625 | tpr@5=0.00
round   2 | acc=0.0483 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round   3 | acc=0.0491 | bsr=nan | agg=0.17s | det_auroc=0.672 | tpr@5=0.00
round   4 | acc=0.0502 | bsr=nan | agg=0.18s | det_auroc=0.641 | tpr@5=0.00
round   5 | acc=0.0519 | bsr=nan | agg=0.17s | det_auroc=0.719 | tpr@5=0.00
round   6 | acc=0.0550 | bsr=nan | agg=0.16s | det_auroc=0.719 | tpr@5=0.00
round   7 | acc=0.0585 | bsr=nan | agg=0.17s | det_auroc=0.594 | tpr@5=0.00
round   8 | acc=0.0609 | bsr=nan | agg=0.18s | det_auroc=0.688 | tpr@5=0.00
round   9 | acc=0.0644 | bsr=nan | agg=0.16s | det_auroc=0.547 | tpr@5=0.00
round  10 | acc=0.0703 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round  11 | acc=0.0778 | bsr=nan | agg=0.17s | det_auroc=0.672 | tpr@5=0.00
round  12 | acc=0.0843 | bsr=nan | agg=0.16s | det_auroc=0.609 | tpr@5=0.00
round  13 | acc=0.0929 | bsr=nan | agg=0.17s | det_auroc=0.547 | tpr@5=0.00
round  14 | acc=0.1027 | bsr=nan | agg=0.17s | det_auroc=0.531 | tpr@5=0.00
round  15 | acc=0.1162 | bsr=nan | agg=0.15s | det_auroc=0.594 | tpr@5=0.00
round  16 | acc=0.1337 | bsr=nan | agg=0.17s | det_auroc=0.672 | tpr@5=0.00
round  17 | acc=0.1580 | bsr=nan | agg=0.16s | det_auroc=0.547 | tpr@5=0.00
round  18 | acc=0.2031 | bsr=nan | agg=0.19s | det_auroc=0.609 | tpr@5=0.00
round  19 | acc=0.2488 | bsr=nan | agg=0.17s | det_auroc=0.641 | tpr@5=0.00
round  20 | acc=0.2941 | bsr=nan | agg=0.17s | det_auroc=0.781 | tpr@5=0.00
round  21 | acc=0.3325 | bsr=nan | agg=0.17s | det_auroc=0.766 | tpr@5=0.00
round  22 | acc=0.3592 | bsr=nan | agg=0.16s | det_auroc=0.781 | tpr@5=0.00
round  23 | acc=0.3786 | bsr=nan | agg=0.15s | det_auroc=0.750 | tpr@5=0.00
round  24 | acc=0.3971 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.00
round  25 | acc=0.4126 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.00
round  26 | acc=0.4252 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.00
round  27 | acc=0.4410 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round  28 | acc=0.4586 | bsr=nan | agg=0.16s | det_auroc=0.688 | tpr@5=0.00
round  29 | acc=0.4789 | bsr=nan | agg=0.17s | det_auroc=0.641 | tpr@5=0.00
round  30 | acc=0.4996 | bsr=nan | agg=0.17s | det_auroc=0.703 | tpr@5=0.00
round  31 | acc=0.5199 | bsr=nan | agg=0.17s | det_auroc=0.656 | tpr@5=0.00
round  32 | acc=0.5413 | bsr=nan | agg=0.16s | det_auroc=0.672 | tpr@5=0.00
round  33 | acc=0.5607 | bsr=nan | agg=0.17s | det_auroc=0.641 | tpr@5=0.00
round  34 | acc=0.5778 | bsr=nan | agg=0.15s | det_auroc=0.766 | tpr@5=0.00
round  35 | acc=0.5888 | bsr=nan | agg=0.16s | det_auroc=0.719 | tpr@5=0.00
round  36 | acc=0.6031 | bsr=nan | agg=0.16s | det_auroc=0.672 | tpr@5=0.00
round  37 | acc=0.6166 | bsr=nan | agg=0.17s | det_auroc=0.719 | tpr@5=0.00
round  38 | acc=0.6288 | bsr=nan | agg=0.15s | det_auroc=0.688 | tpr@5=0.00
round  39 | acc=0.6375 | bsr=nan | agg=0.15s | det_auroc=0.734 | tpr@5=0.00
round  40 | acc=0.6444 | bsr=nan | agg=0.16s | det_auroc=0.781 | tpr@5=0.00
round  41 | acc=0.6522 | bsr=nan | agg=0.16s | det_auroc=0.734 | tpr@5=0.00
round  42 | acc=0.6583 | bsr=nan | agg=0.17s | det_auroc=0.703 | tpr@5=0.00
round  43 | acc=0.6642 | bsr=nan | agg=0.15s | det_auroc=0.625 | tpr@5=0.25
round  44 | acc=0.6688 | bsr=nan | agg=0.17s | det_auroc=0.609 | tpr@5=0.25
round  45 | acc=0.6717 | bsr=nan | agg=0.15s | det_auroc=0.672 | tpr@5=0.00
round  46 | acc=0.6762 | bsr=nan | agg=0.16s | det_auroc=0.672 | tpr@5=0.25
round  47 | acc=0.6792 | bsr=nan | agg=0.15s | det_auroc=0.641 | tpr@5=0.00
round  48 | acc=0.6835 | bsr=nan | agg=0.17s | det_auroc=0.594 | tpr@5=0.00
round  49 | acc=0.6847 | bsr=nan | agg=0.16s | det_auroc=0.750 | tpr@5=0.00
round  50 | acc=0.6875 | bsr=nan | agg=0.14s | det_auroc=0.625 | tpr@5=0.00
round  51 | acc=0.6893 | bsr=nan | agg=0.16s | det_auroc=0.750 | tpr@5=0.00
round  52 | acc=0.6919 | bsr=nan | agg=0.15s | det_auroc=0.656 | tpr@5=0.00
round  53 | acc=0.6925 | bsr=nan | agg=0.16s | det_auroc=0.641 | tpr@5=0.00
round  54 | acc=0.6947 | bsr=nan | agg=0.17s | det_auroc=0.641 | tpr@5=0.25
round  55 | acc=0.6956 | bsr=nan | agg=0.16s | det_auroc=0.703 | tpr@5=0.25
round  56 | acc=0.6960 | bsr=nan | agg=0.15s | det_auroc=0.578 | tpr@5=0.25
round  57 | acc=0.6979 | bsr=nan | agg=0.16s | det_auroc=0.750 | tpr@5=0.25
round  58 | acc=0.6990 | bsr=nan | agg=0.14s | det_auroc=0.797 | tpr@5=0.25
round  59 | acc=0.7002 | bsr=nan | agg=0.14s | det_auroc=0.641 | tpr@5=0.25
round  60 | acc=0.7017 | bsr=nan | agg=0.15s | det_auroc=0.812 | tpr@5=0.25
