device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.0485 | bsr=nan | agg=2.63s | det_auroc=0.672 | tpr@5=0.00
round  29 | acc=0.2883 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.3142 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.3363 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.3641 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.3954 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.4186 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.4466 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.4671 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.4868 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.5037 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.5175 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.5319 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.5421 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.5526 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.5617 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.5649 | bsr=nan | agg=2.61s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.5684 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.5720 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.5748 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.5771 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.5800 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.5810 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.5834 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.5839 | bsr=nan | agg=2.64s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.5865 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.5873 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.5904 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.5884 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.5930 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.5947 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.5967 | bsr=nan | agg=2.63s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6018 | bsr=nan | agg=2.62s | det_auroc=1.000 | tpr@5=1.00
