device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0487 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0499 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.0512 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.0523 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.0553 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.0569 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.0610 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.0652 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.0686 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.0728 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.0778 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.0843 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.0907 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.0993 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.1112 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.1275 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.1584 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.1898 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.2275 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.2635 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.2912 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.3223 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.3492 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.3780 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.4062 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.4343 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.4631 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.4910 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.5140 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.5343 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.5526 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.5674 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
