device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=adaptive_ecf
round   1 | acc=0.4661 | bsr=0.127 | agg=0.81s | det_auroc=0.672 | tpr@5=0.00
round   2 | acc=0.6324 | bsr=0.024 | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round   3 | acc=0.7099 | bsr=0.045 | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round   4 | acc=0.7374 | bsr=0.024 | agg=0.80s | det_auroc=0.984 | tpr@5=0.75
round   5 | acc=0.7399 | bsr=0.033 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.7606 | bsr=0.025 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.7689 | bsr=0.025 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.7693 | bsr=0.024 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.7833 | bsr=0.024 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.7911 | bsr=0.021 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.7937 | bsr=0.022 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.8022 | bsr=0.024 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.8108 | bsr=0.027 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.8090 | bsr=0.025 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.8163 | bsr=0.026 | agg=0.80s | det_auroc=0.984 | tpr@5=0.75
round  16 | acc=0.8257 | bsr=0.024 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.8308 | bsr=0.024 | agg=0.80s | det_auroc=0.969 | tpr@5=0.75
round  18 | acc=0.8255 | bsr=0.029 | agg=0.79s | det_auroc=0.969 | tpr@5=0.75
round  19 | acc=0.8380 | bsr=0.027 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.8378 | bsr=0.023 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.8373 | bsr=0.027 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.8402 | bsr=0.022 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8480 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8512 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8492 | bsr=0.022 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8494 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8550 | bsr=0.020 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8552 | bsr=0.019 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8549 | bsr=0.021 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8591 | bsr=0.019 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8570 | bsr=0.016 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8580 | bsr=0.018 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8643 | bsr=0.020 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8664 | bsr=0.020 | agg=0.81s | det_auroc=0.969 | tpr@5=0.75
round  35 | acc=0.8674 | bsr=0.025 | agg=0.81s | det_auroc=0.719 | tpr@5=0.50
round  36 | acc=0.8699 | bsr=0.025 | agg=0.80s | det_auroc=0.312 | tpr@5=0.00
round  37 | acc=0.8707 | bsr=0.040 | agg=0.80s | det_auroc=0.531 | tpr@5=0.00
round  38 | acc=0.8695 | bsr=0.036 | agg=0.80s | det_auroc=0.281 | tpr@5=0.00
round  39 | acc=0.8729 | bsr=0.051 | agg=0.79s | det_auroc=0.625 | tpr@5=0.25
round  40 | acc=0.8735 | bsr=0.054 | agg=0.79s | det_auroc=0.328 | tpr@5=0.00
round  41 | acc=0.8715 | bsr=0.062 | agg=0.79s | det_auroc=0.266 | tpr@5=0.00
round  42 | acc=0.8744 | bsr=0.080 | agg=0.81s | det_auroc=0.359 | tpr@5=0.00
round  43 | acc=0.8740 | bsr=0.082 | agg=0.79s | det_auroc=0.250 | tpr@5=0.00
round  44 | acc=0.8731 | bsr=0.098 | agg=0.81s | det_auroc=0.281 | tpr@5=0.00
round  45 | acc=0.8730 | bsr=0.105 | agg=0.79s | det_auroc=0.172 | tpr@5=0.00
round  46 | acc=0.8744 | bsr=0.146 | agg=0.79s | det_auroc=0.281 | tpr@5=0.00
round  47 | acc=0.8749 | bsr=0.166 | agg=0.81s | det_auroc=0.266 | tpr@5=0.00
round  48 | acc=0.8754 | bsr=0.186 | agg=0.81s | det_auroc=0.078 | tpr@5=0.00
round  49 | acc=0.8756 | bsr=0.206 | agg=0.79s | det_auroc=0.156 | tpr@5=0.00
round  50 | acc=0.8764 | bsr=0.272 | agg=0.80s | det_auroc=0.219 | tpr@5=0.00
round  51 | acc=0.8748 | bsr=0.280 | agg=0.79s | det_auroc=0.188 | tpr@5=0.00
round  52 | acc=0.8770 | bsr=0.354 | agg=0.80s | det_auroc=0.094 | tpr@5=0.00
round  53 | acc=0.8795 | bsr=0.369 | agg=0.80s | det_auroc=0.109 | tpr@5=0.00
round  54 | acc=0.8782 | bsr=0.425 | agg=0.80s | det_auroc=0.078 | tpr@5=0.00
round  55 | acc=0.8798 | bsr=0.459 | agg=0.79s | det_auroc=0.078 | tpr@5=0.00
round  56 | acc=0.8804 | bsr=0.503 | agg=0.79s | det_auroc=0.141 | tpr@5=0.00
round  57 | acc=0.8829 | bsr=0.541 | agg=0.79s | det_auroc=0.047 | tpr@5=0.00
round  58 | acc=0.8809 | bsr=0.585 | agg=0.80s | det_auroc=0.109 | tpr@5=0.00
round  59 | acc=0.8808 | bsr=0.636 | agg=0.79s | det_auroc=0.109 | tpr@5=0.00
round  60 | acc=0.8821 | bsr=0.663 | agg=0.79s | det_auroc=0.094 | tpr@5=0.00
