device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=sign_flip
round   1 | acc=0.4639 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.50
round  21 | acc=0.8200 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  22 | acc=0.8354 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  23 | acc=0.8304 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  24 | acc=0.8349 | bsr=nan | agg=0.82s | det_auroc=0.969 | tpr@5=0.50
round  25 | acc=0.8334 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.25
round  26 | acc=0.8383 | bsr=nan | agg=0.82s | det_auroc=0.953 | tpr@5=0.25
round  27 | acc=0.8328 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  28 | acc=0.8420 | bsr=nan | agg=0.81s | det_auroc=0.969 | tpr@5=0.75
round  29 | acc=0.8369 | bsr=nan | agg=0.81s | det_auroc=0.938 | tpr@5=0.00
round  30 | acc=0.8491 | bsr=nan | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  31 | acc=0.8475 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  32 | acc=0.8523 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.25
round  33 | acc=0.8530 | bsr=nan | agg=0.79s | det_auroc=0.906 | tpr@5=0.50
round  34 | acc=0.8530 | bsr=nan | agg=0.81s | det_auroc=0.969 | tpr@5=0.50
round  35 | acc=0.8477 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.25
round  36 | acc=0.8535 | bsr=nan | agg=0.81s | det_auroc=0.969 | tpr@5=0.50
round  37 | acc=0.8562 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  38 | acc=0.8519 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  39 | acc=0.8603 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  40 | acc=0.8616 | bsr=nan | agg=0.81s | det_auroc=0.984 | tpr@5=0.75
round  41 | acc=0.8538 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.50
round  42 | acc=0.8614 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  43 | acc=0.8610 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  44 | acc=0.8659 | bsr=nan | agg=0.80s | det_auroc=0.984 | tpr@5=0.75
round  45 | acc=0.8647 | bsr=nan | agg=0.81s | det_auroc=0.953 | tpr@5=0.25
round  46 | acc=0.8690 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.25
round  47 | acc=0.8641 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
round  48 | acc=0.8708 | bsr=nan | agg=0.80s | det_auroc=0.984 | tpr@5=0.75
round  49 | acc=0.8659 | bsr=nan | agg=0.81s | det_auroc=0.906 | tpr@5=0.00
round  50 | acc=0.8699 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  51 | acc=0.8664 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.00
round  52 | acc=0.8706 | bsr=nan | agg=0.82s | det_auroc=0.984 | tpr@5=0.75
round  53 | acc=0.8609 | bsr=nan | agg=0.80s | det_auroc=0.938 | tpr@5=0.00
round  54 | acc=0.8756 | bsr=nan | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8688 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.50
round  56 | acc=0.8733 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  57 | acc=0.8757 | bsr=nan | agg=0.82s | det_auroc=0.938 | tpr@5=0.25
round  58 | acc=0.8726 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.50
round  59 | acc=0.8779 | bsr=nan | agg=0.80s | det_auroc=0.969 | tpr@5=0.50
round  60 | acc=0.8736 | bsr=nan | agg=0.80s | det_auroc=0.953 | tpr@5=0.25
