device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=constrained_backdoor
round   1 | acc=0.4661 | bsr=0.127 | agg=0.80s | det_auroc=0.672 | tpr@5=0.00
round  22 | acc=0.8405 | bsr=0.015 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.8497 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.8510 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.8484 | bsr=0.015 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.8494 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.8531 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.8557 | bsr=0.012 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.8542 | bsr=0.014 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.8592 | bsr=0.012 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.8580 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.8576 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.8642 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.8621 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.8611 | bsr=0.012 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.8618 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.8648 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.8657 | bsr=0.010 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.8706 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.8680 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.8688 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.8692 | bsr=0.012 | agg=0.82s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.8721 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.8722 | bsr=0.012 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.8719 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.8751 | bsr=0.013 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.8738 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.8753 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.8771 | bsr=0.013 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.8796 | bsr=0.014 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.8785 | bsr=0.010 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.8788 | bsr=0.013 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.8800 | bsr=0.012 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.8819 | bsr=0.011 | agg=0.80s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.8835 | bsr=0.010 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.8824 | bsr=0.011 | agg=0.81s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.8812 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.8818 | bsr=0.011 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.8861 | bsr=0.012 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.8800 | bsr=0.012 | agg=0.79s | det_auroc=1.000 | tpr@5=1.00
