device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=sign_flip
round   1 | acc=0.0492 | bsr=nan | agg=0.18s | det_auroc=0.969 | tpr@5=0.50
round   2 | acc=0.0515 | bsr=nan | agg=0.19s | det_auroc=0.984 | tpr@5=0.75
round   3 | acc=0.0530 | bsr=nan | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round   4 | acc=0.0543 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.0563 | bsr=nan | agg=0.16s | det_auroc=0.938 | tpr@5=0.50
round   6 | acc=0.0585 | bsr=nan | agg=0.19s | det_auroc=0.969 | tpr@5=0.50
round   7 | acc=0.0608 | bsr=nan | agg=0.16s | det_auroc=0.984 | tpr@5=0.75
round   8 | acc=0.0631 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.0654 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.0682 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  11 | acc=0.0709 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  12 | acc=0.0735 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  13 | acc=0.0769 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.0789 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.0827 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.0861 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.0895 | bsr=nan | agg=0.17s | det_auroc=0.969 | tpr@5=0.75
round  18 | acc=0.0917 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.0943 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.0964 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.0988 | bsr=nan | agg=0.19s | det_auroc=0.984 | tpr@5=0.75
round  22 | acc=0.1004 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
round  23 | acc=0.1032 | bsr=nan | agg=0.17s | det_auroc=0.984 | tpr@5=0.75
