device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=adaptive_ecf
round   1 | acc=0.0477 | bsr=0.000 | agg=0.15s | det_auroc=0.812 | tpr@5=0.25
round   2 | acc=0.0475 | bsr=0.000 | agg=0.15s | det_auroc=0.875 | tpr@5=0.25
round   3 | acc=0.0474 | bsr=0.000 | agg=0.15s | det_auroc=0.734 | tpr@5=0.50
round   4 | acc=0.0481 | bsr=0.000 | agg=0.14s | det_auroc=0.781 | tpr@5=0.50
round   5 | acc=0.0494 | bsr=0.000 | agg=0.15s | det_auroc=0.844 | tpr@5=0.00
round   6 | acc=0.0518 | bsr=0.000 | agg=0.14s | det_auroc=0.828 | tpr@5=0.25
round   7 | acc=0.0544 | bsr=0.000 | agg=0.14s | det_auroc=0.859 | tpr@5=0.50
round   8 | acc=0.0567 | bsr=0.000 | agg=0.14s | det_auroc=0.891 | tpr@5=0.50
round   9 | acc=0.0596 | bsr=0.000 | agg=0.15s | det_auroc=0.844 | tpr@5=0.25
round  10 | acc=0.0631 | bsr=0.000 | agg=0.14s | det_auroc=0.891 | tpr@5=0.25
round  11 | acc=0.0702 | bsr=0.000 | agg=0.14s | det_auroc=0.766 | tpr@5=0.00
round  12 | acc=0.0797 | bsr=0.001 | agg=0.13s | det_auroc=0.734 | tpr@5=0.00
round  13 | acc=0.0958 | bsr=0.002 | agg=0.15s | det_auroc=0.844 | tpr@5=0.50
round  14 | acc=0.1166 | bsr=0.006 | agg=0.15s | det_auroc=0.891 | tpr@5=0.50
round  15 | acc=0.1397 | bsr=0.015 | agg=0.14s | det_auroc=0.891 | tpr@5=0.50
round  16 | acc=0.1635 | bsr=0.038 | agg=0.14s | det_auroc=0.875 | tpr@5=0.25
round  17 | acc=0.1927 | bsr=0.080 | agg=0.13s | det_auroc=0.875 | tpr@5=0.50
round  18 | acc=0.2273 | bsr=0.151 | agg=0.14s | det_auroc=0.828 | tpr@5=0.25
round  19 | acc=0.2615 | bsr=0.233 | agg=0.14s | det_auroc=0.859 | tpr@5=0.25
round  20 | acc=0.2967 | bsr=0.316 | agg=0.14s | det_auroc=0.922 | tpr@5=0.50
round  21 | acc=0.3227 | bsr=0.387 | agg=0.14s | det_auroc=0.922 | tpr@5=0.50
round  22 | acc=0.3433 | bsr=0.439 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  23 | acc=0.3563 | bsr=0.468 | agg=0.14s | det_auroc=0.922 | tpr@5=0.25
round  24 | acc=0.3630 | bsr=0.494 | agg=0.14s | det_auroc=0.906 | tpr@5=0.25
round  25 | acc=0.3693 | bsr=0.505 | agg=0.13s | det_auroc=0.922 | tpr@5=0.25
round  26 | acc=0.3754 | bsr=0.508 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  27 | acc=0.3799 | bsr=0.509 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  28 | acc=0.3859 | bsr=0.508 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  29 | acc=0.3910 | bsr=0.503 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  30 | acc=0.3959 | bsr=0.496 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  31 | acc=0.4015 | bsr=0.491 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  32 | acc=0.4124 | bsr=0.482 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  33 | acc=0.4295 | bsr=0.472 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  34 | acc=0.4455 | bsr=0.462 | agg=0.13s | det_auroc=0.922 | tpr@5=0.25
round  35 | acc=0.4617 | bsr=0.449 | agg=0.14s | det_auroc=0.922 | tpr@5=0.25
round  36 | acc=0.4807 | bsr=0.440 | agg=0.13s | det_auroc=0.906 | tpr@5=0.25
round  37 | acc=0.4931 | bsr=0.432 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  38 | acc=0.5171 | bsr=0.412 | agg=0.13s | det_auroc=0.938 | tpr@5=0.25
round  39 | acc=0.5334 | bsr=0.399 | agg=0.13s | det_auroc=0.906 | tpr@5=0.25
round  40 | acc=0.5477 | bsr=0.385 | agg=0.14s | det_auroc=0.922 | tpr@5=0.50
round  41 | acc=0.5636 | bsr=0.372 | agg=0.13s | det_auroc=0.922 | tpr@5=0.25
round  42 | acc=0.5787 | bsr=0.363 | agg=0.14s | det_auroc=0.938 | tpr@5=0.50
round  43 | acc=0.5917 | bsr=0.354 | agg=0.12s | det_auroc=0.891 | tpr@5=0.25
round  44 | acc=0.6029 | bsr=0.339 | agg=0.13s | det_auroc=0.922 | tpr@5=0.25
round  45 | acc=0.6201 | bsr=0.324 | agg=0.14s | det_auroc=0.922 | tpr@5=0.00
round  46 | acc=0.6278 | bsr=0.311 | agg=0.14s | det_auroc=0.938 | tpr@5=0.25
round  47 | acc=0.6346 | bsr=0.299 | agg=0.13s | det_auroc=0.938 | tpr@5=0.50
round  48 | acc=0.6454 | bsr=0.287 | agg=0.12s | det_auroc=0.953 | tpr@5=0.25
round  49 | acc=0.6543 | bsr=0.274 | agg=0.13s | det_auroc=0.953 | tpr@5=0.25
round  50 | acc=0.6633 | bsr=0.259 | agg=0.13s | det_auroc=0.938 | tpr@5=0.25
round  51 | acc=0.6694 | bsr=0.247 | agg=0.14s | det_auroc=0.953 | tpr@5=0.50
round  52 | acc=0.6724 | bsr=0.239 | agg=0.13s | det_auroc=0.922 | tpr@5=0.25
round  53 | acc=0.6788 | bsr=0.227 | agg=0.13s | det_auroc=0.938 | tpr@5=0.25
round  54 | acc=0.6804 | bsr=0.215 | agg=0.14s | det_auroc=0.938 | tpr@5=0.25
round  55 | acc=0.6844 | bsr=0.205 | agg=0.13s | det_auroc=0.953 | tpr@5=0.25
round  56 | acc=0.6881 | bsr=0.198 | agg=0.13s | det_auroc=0.953 | tpr@5=0.25
round  57 | acc=0.6921 | bsr=0.190 | agg=0.15s | det_auroc=0.906 | tpr@5=0.00
round  58 | acc=0.6925 | bsr=0.182 | agg=0.14s | det_auroc=0.922 | tpr@5=0.00
round  59 | acc=0.6956 | bsr=0.174 | agg=0.12s | det_auroc=0.938 | tpr@5=0.00
round  60 | acc=0.6971 | bsr=0.164 | agg=0.13s | det_auroc=0.938 | tpr@5=0.00
