device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=gaussian
round   1 | acc=0.0478 | bsr=nan | agg=2.66s | det_auroc=0.281 | tpr@5=0.00
round   2 | acc=0.0490 | bsr=nan | agg=2.67s | det_auroc=0.828 | tpr@5=0.00
round   3 | acc=0.0502 | bsr=nan | agg=2.66s | det_auroc=0.734 | tpr@5=0.00
round   4 | acc=0.0512 | bsr=nan | agg=2.65s | det_auroc=0.859 | tpr@5=0.00
round   5 | acc=0.0533 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.0547 | bsr=nan | agg=2.66s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.0578 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.0610 | bsr=nan | agg=2.66s | det_auroc=0.797 | tpr@5=0.00
round   9 | acc=0.0636 | bsr=nan | agg=2.65s | det_auroc=0.719 | tpr@5=0.00
round  10 | acc=0.0678 | bsr=nan | agg=2.66s | det_auroc=0.953 | tpr@5=0.50
round  11 | acc=0.0709 | bsr=nan | agg=2.66s | det_auroc=0.922 | tpr@5=0.75
round  12 | acc=0.0744 | bsr=nan | agg=2.65s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.0776 | bsr=nan | agg=2.65s | det_auroc=0.828 | tpr@5=0.75
round  14 | acc=0.0828 | bsr=nan | agg=2.66s | det_auroc=0.969 | tpr@5=0.75
round  15 | acc=0.0886 | bsr=nan | agg=2.62s | det_auroc=0.969 | tpr@5=0.50
round  16 | acc=0.0941 | bsr=nan | agg=2.64s | det_auroc=0.891 | tpr@5=0.25
round  17 | acc=0.0995 | bsr=nan | agg=2.66s | det_auroc=0.953 | tpr@5=0.25
round  18 | acc=0.1080 | bsr=nan | agg=2.65s | det_auroc=0.812 | tpr@5=0.00
round  19 | acc=0.1180 | bsr=nan | agg=2.66s | det_auroc=0.891 | tpr@5=0.00
