device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=lie
round   1 | acc=0.0489 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0510 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.0520 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.0528 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.0547 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.0571 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.0605 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.0629 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.0657 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.0690 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.0740 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.0777 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.0838 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.0949 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.1152 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.1403 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.1686 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.1967 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.2208 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.2458 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.2692 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.2943 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.3221 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.3466 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.3669 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.3894 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.4061 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.4260 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.4469 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.4707 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.4955 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.5158 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.5318 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.5512 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.5693 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.5873 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.6020 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.6154 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.6255 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.6346 | bsr=nan | agg=0.17s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.6426 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.6505 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.6575 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.6652 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.6720 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.6770 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.6803 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.6791 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.6816 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.6834 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.6855 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.6849 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.6841 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6836 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6825 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6816 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.6804 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.6780 | bsr=nan | agg=0.12s | det_auroc=0.938 | tpr@5=0.00
round  59 | acc=0.6799 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6770 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
