device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=fltrust attack=gaussian
round   1 | acc=0.0510 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  45 | acc=0.6805 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  46 | acc=0.6810 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  47 | acc=0.6818 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  48 | acc=0.6831 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  49 | acc=0.6838 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  50 | acc=0.6820 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  51 | acc=0.6811 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  52 | acc=0.6835 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  53 | acc=0.6818 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  54 | acc=0.6824 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  55 | acc=0.6837 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  56 | acc=0.6856 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  57 | acc=0.6850 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  58 | acc=0.6842 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  59 | acc=0.6827 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
round  60 | acc=0.6844 | bsr=nan | agg=0.04s | det_auroc=1.000 | tpr@5=1.00
