device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=ecf attack=min_max
round   1 | acc=0.0481 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   2 | acc=0.0490 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   3 | acc=0.0496 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   4 | acc=0.0507 | bsr=nan | agg=0.16s | det_auroc=1.000 | tpr@5=1.00
round   5 | acc=0.0518 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   6 | acc=0.0521 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round   7 | acc=0.0538 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round   8 | acc=0.0552 | bsr=nan | agg=0.18s | det_auroc=1.000 | tpr@5=1.00
round   9 | acc=0.0564 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  10 | acc=0.0590 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  11 | acc=0.0609 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  12 | acc=0.0623 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  13 | acc=0.0644 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  14 | acc=0.0660 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  15 | acc=0.0686 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  16 | acc=0.0710 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  17 | acc=0.0732 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  18 | acc=0.0750 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  19 | acc=0.0769 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  20 | acc=0.0797 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  21 | acc=0.0838 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  22 | acc=0.0867 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  23 | acc=0.0910 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  24 | acc=0.0939 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  25 | acc=0.0982 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  26 | acc=0.1023 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  27 | acc=0.1071 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  28 | acc=0.1129 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  29 | acc=0.1184 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  30 | acc=0.1290 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  31 | acc=0.1425 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  32 | acc=0.1600 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  33 | acc=0.1804 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  34 | acc=0.2017 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
round  35 | acc=0.2251 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  36 | acc=0.2488 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  37 | acc=0.2696 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  38 | acc=0.2908 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  39 | acc=0.3101 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  40 | acc=0.3279 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  41 | acc=0.3475 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  42 | acc=0.3645 | bsr=nan | agg=0.13s | det_auroc=1.000 | tpr@5=1.00
round  43 | acc=0.3848 | bsr=nan | agg=0.14s | det_auroc=1.000 | tpr@5=1.00
round  44 | acc=0.4058 | bsr=nan | agg=0.15s | det_auroc=1.000 | tpr@5=1.00
