device=cuda dataset=fmnist(real) clients=20 malicious=4 defense=multi_krum attack=spurious_feature
round   1 | acc=0.4014 | bsr=nan | agg=0.82s | det_auroc=0.609 | tpr@5=0.00
round   2 | acc=0.6212 | bsr=nan | agg=0.82s | det_auroc=0.719 | tpr@5=0.00
round   3 | acc=0.6926 | bsr=nan | agg=0.80s | det_auroc=0.656 | tpr@5=0.00
round   4 | acc=0.7003 | bsr=nan | agg=0.81s | det_auroc=0.719 | tpr@5=0.00
round   5 | acc=0.7324 | bsr=nan | agg=0.79s | det_auroc=0.594 | tpr@5=0.00
round   6 | acc=0.7553 | bsr=nan | agg=0.79s | det_auroc=0.750 | tpr@5=0.00
round   7 | acc=0.7663 | bsr=nan | agg=0.80s | det_auroc=0.734 | tpr@5=0.00
round   8 | acc=0.7783 | bsr=nan | agg=0.79s | det_auroc=0.672 | tpr@5=0.25
round   9 | acc=0.7762 | bsr=nan | agg=0.79s | det_auroc=0.766 | tpr@5=0.25
round  10 | acc=0.7892 | bsr=nan | agg=0.79s | det_auroc=0.672 | tpr@5=0.25
round  11 | acc=0.7970 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.00
round  12 | acc=0.8039 | bsr=nan | agg=0.79s | det_auroc=0.719 | tpr@5=0.25
round  13 | acc=0.8074 | bsr=nan | agg=0.79s | det_auroc=0.703 | tpr@5=0.25
round  14 | acc=0.8192 | bsr=nan | agg=0.79s | det_auroc=0.766 | tpr@5=0.25
round  15 | acc=0.8206 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.00
round  16 | acc=0.8291 | bsr=nan | agg=0.81s | det_auroc=0.750 | tpr@5=0.25
round  17 | acc=0.8347 | bsr=nan | agg=0.81s | det_auroc=0.609 | tpr@5=0.25
round  18 | acc=0.8377 | bsr=nan | agg=0.79s | det_auroc=0.828 | tpr@5=0.25
round  19 | acc=0.8404 | bsr=nan | agg=0.81s | det_auroc=0.750 | tpr@5=0.00
round  20 | acc=0.8432 | bsr=nan | agg=0.79s | det_auroc=0.703 | tpr@5=0.25
round  21 | acc=0.8402 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.50
round  22 | acc=0.8500 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.25
round  23 | acc=0.8526 | bsr=nan | agg=0.80s | det_auroc=0.797 | tpr@5=0.25
round  24 | acc=0.8522 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.25
round  25 | acc=0.8548 | bsr=nan | agg=0.79s | det_auroc=0.828 | tpr@5=0.00
round  26 | acc=0.8536 | bsr=nan | agg=0.81s | det_auroc=0.797 | tpr@5=0.25
round  27 | acc=0.8565 | bsr=nan | agg=0.79s | det_auroc=0.797 | tpr@5=0.25
round  28 | acc=0.8588 | bsr=nan | agg=0.80s | det_auroc=0.797 | tpr@5=0.00
round  29 | acc=0.8569 | bsr=nan | agg=0.82s | det_auroc=0.766 | tpr@5=0.00
round  30 | acc=0.8607 | bsr=nan | agg=0.80s | det_auroc=0.828 | tpr@5=0.50
round  31 | acc=0.8615 | bsr=nan | agg=0.80s | det_auroc=0.812 | tpr@5=0.00
round  32 | acc=0.8628 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.00
round  33 | acc=0.8612 | bsr=nan | agg=0.81s | det_auroc=0.703 | tpr@5=0.50
round  34 | acc=0.8665 | bsr=nan | agg=0.81s | det_auroc=0.812 | tpr@5=0.50
round  35 | acc=0.8654 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.50
round  36 | acc=0.8661 | bsr=nan | agg=0.81s | det_auroc=0.781 | tpr@5=0.00
round  37 | acc=0.8666 | bsr=nan | agg=0.79s | det_auroc=0.734 | tpr@5=0.25
round  38 | acc=0.8659 | bsr=nan | agg=0.80s | det_auroc=0.812 | tpr@5=0.50
round  39 | acc=0.8693 | bsr=nan | agg=0.79s | det_auroc=0.859 | tpr@5=0.25
round  40 | acc=0.8681 | bsr=nan | agg=0.81s | det_auroc=0.797 | tpr@5=0.00
round  41 | acc=0.8706 | bsr=nan | agg=0.79s | det_auroc=0.797 | tpr@5=0.50
round  42 | acc=0.8721 | bsr=nan | agg=0.80s | det_auroc=0.766 | tpr@5=0.00
round  43 | acc=0.8754 | bsr=nan | agg=0.81s | det_auroc=0.734 | tpr@5=0.25
round  44 | acc=0.8738 | bsr=nan | agg=0.80s | det_auroc=0.812 | tpr@5=0.00
round  45 | acc=0.8732 | bsr=nan | agg=0.79s | det_auroc=0.812 | tpr@5=0.50
